NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
104664114	Rhinopithecus roxellana	CENPC	XM_010365541.2	3214	XP_010363843.2	944
107115462	Gekko japonicus	CENPC	XM_015417176.1	1771	XP_015272662.1	500
110540070	Meriones unguiculatus	Cenpc	XM_060380839.1	3035	XP_060236822.1	927
110540070	Meriones unguiculatus	Cenpc	XM_060380840.1	2760	XP_060236823.1	748
113611095	Sagmatias obliquidens	LOC113611095	XR_003429348.1	2836		
113611095	Sagmatias obliquidens	LOC113611095	XM_027089674.1	3106	XP_026945475.1	901
113611095	Sagmatias obliquidens	LOC113611095	XM_027089673.1	3074	XP_026945474.1	905
113611095	Sagmatias obliquidens	LOC113611095	XM_027089672.1	3134	XP_026945473.1	925
113611095	Sagmatias obliquidens	LOC113611095	XM_027089671.1	3193	XP_026945472.1	945
113611095	Sagmatias obliquidens	LOC113611095	XM_027089675.1	2827	XP_026945476.1	808
114102098	Marmota flaviventris	Cenpc	XM_071614320.1	6541	XP_071470421.1	808
114102098	Marmota flaviventris	Cenpc	XM_071614319.1	6820	XP_071470420.1	901
114102098	Marmota flaviventris	Cenpc	XM_071614318.1	6826	XP_071470419.1	903
114102098	Marmota flaviventris	Cenpc	XM_027947352.2	6955	XP_027803153.2	946
116996461	Catharus ustulatus	CENPC	XM_033060126.2	7648	XP_032916017.1	946
116996461	Catharus ustulatus	CENPC	XM_033060127.2	7621	XP_032916018.1	937
116996461	Catharus ustulatus	CENPC	XM_033060128.2	7704	XP_032916019.1	934
119052680	Artibeus jamaicensis	CENPC	XM_053655009.1	3104	XP_053510984.1	890
119052680	Artibeus jamaicensis	CENPC	XM_037150031.2	3259	XP_037005926.2	942
119052680	Artibeus jamaicensis	CENPC	XM_037150033.2	3148	XP_037005928.2	905
119052680	Artibeus jamaicensis	CENPC	XM_037150032.2	3235	XP_037005927.2	934
119052680	Artibeus jamaicensis	CENPC	XM_037150030.2	3295	XP_037005925.2	954
119529460	Choloepus didactylus	CENPC	XM_037829897.1	4623	XP_037685825.1	905
119529460	Choloepus didactylus	CENPC	XM_037829896.1	4770	XP_037685824.1	954
119529460	Choloepus didactylus	CENPC	XM_037829898.1	4304	XP_037685826.1	822
120502797	Passer montanus	CENPC	XR_005627596.1	3085		
120502797	Passer montanus	CENPC	XM_039710625.1	3020	XP_039566559.1	922
122218186	Panthera leo	CENPC	XM_042936257.1	3154	XP_042792191.1	956
122218186	Panthera leo	CENPC	XM_042936260.1	3025	XP_042792194.1	913
122218186	Panthera leo	CENPC	XM_042936258.1	3094	XP_042792192.1	936
122218186	Panthera leo	CENPC	XM_042936261.1	2703	XP_042792195.1	831
123775887	Ursus americanus	CENPC	XR_006775199.1	2847		
123775887	Ursus americanus	CENPC	XM_045771482.1	5870	XP_045627438.1	925
123775887	Ursus americanus	CENPC	XM_045771483.1	5867	XP_045627439.1	924
127384306	Apus apus	CENPC	XM_051618478.1	3186	XP_051474438.1	924
127384306	Apus apus	CENPC	XM_051618479.1	3731	XP_051474439.1	917
127384306	Apus apus	CENPC	XM_051618477.1	3770	XP_051474437.1	930
128488860	Spea bombifrons	CENPC	XM_053461699.1	3950	XP_053317674.1	1043
128488860	Spea bombifrons	CENPC	XM_053461698.1	3953	XP_053317673.1	1044
128597349	Nycticebus coucang	CENPC	XM_053607664.1	3275	XP_053463639.1	942
128597349	Nycticebus coucang	CENPC	XM_053607665.1	3128	XP_053463640.1	893
129034808	Pongo pygmaeus	CENPC	XR_008502020.1	3262		
129034808	Pongo pygmaeus	CENPC	XM_054484490.2	6588	XP_054340465.1	941
129034808	Pongo pygmaeus	CENPC	XM_063663641.1	2711	XP_063519711.1	853
130484798	Euleptes europaea	CENPC	XM_056857884.1	407	XP_056713862.1	117
132072240	Ammospiza nelsoni	CENPC	XM_059470382.1	3034	XP_059326365.1	927
132072240	Ammospiza nelsoni	CENPC	XM_059470381.1	3094	XP_059326364.1	947
134564471	Prinia subflava	CENPC	XM_063423333.1	3046	XP_063279403.1	895
134564471	Prinia subflava	CENPC	XM_063423332.1	3151	XP_063279402.1	930
136337508	Saccopteryx bilineata	CENPC	XM_066278711.1	6102	XP_066134808.1	1071
136652272	Tiliqua scincoides	CENPC	XM_066629201.1	2529	XP_066485298.1	775
138175047	Petaurus breviceps papuanus	CENPC	XM_069105321.1	3353	XP_068961422.1	989
138175047	Petaurus breviceps papuanus	CENPC	XM_069105322.1	3275	XP_068961423.1	964
138175047	Petaurus breviceps papuanus	CENPC	XM_069105323.1	3241	XP_068961424.1	953
138175047	Petaurus breviceps papuanus	CENPC	XM_069105318.1	3385	XP_068961419.1	1001
138175047	Petaurus breviceps papuanus	CENPC	XM_069105326.1	3324	XP_068961427.1	897
138175047	Petaurus breviceps papuanus	CENPC	XM_069105319.1	3368	XP_068961420.1	997
138175047	Petaurus breviceps papuanus	CENPC	XM_069105324.1	3223	XP_068961425.1	949
138175047	Petaurus breviceps papuanus	CENPC	XM_069105325.1	3112	XP_068961426.1	900
443459	Ovis aries	CENPC	XM_060417150.1	15563	XP_060273133.1	952
443459	Ovis aries	CENPC	XM_060417152.1	15958	XP_060273135.1	948
443459	Ovis aries	CENPC	XM_060417151.1	15970	XP_060273134.1	952
443459	Ovis aries	CENPC	XM_060417154.1	3339	XP_060273137.1	806
443459	Ovis aries	CENPC	XM_060417153.1	3374	XP_060273136.1	939
443459	Ovis aries	CENPC	XM_012180069.4	3386	XP_012035459.3	943
101820279	Ficedula albicollis	CENPC	XM_016297934.1	3479	XP_016153420.1	920
101823714	Mesocricetus auratus	Cenpc	XM_040747287.1	3270	XP_040603221.1	880
101823714	Mesocricetus auratus	Cenpc	XM_040747286.1	3416	XP_040603220.1	929
102749912	Leptonychotes weddellii	CENPC	XM_031023737.1	3158	XP_030879597.1	956
104480109	Chlamydotis macqueenii	CENPC	XM_010120950.1	2619	XP_010119252.1	872
104516627	Eurypyga helias	CENPC	XM_010161025.1	2611	XP_010159327.1	869
105731584	Aotus nancymaae	CENPC	XM_064367524.1	3159	XP_064223594.1	942
106484339	Apteryx mantelli	CENPC	XM_067297309.1	3162	XP_067153410.1	963
111927803	Cyanistes caeruleus	CENPC	XM_023924770.1	3026	XP_023780538.1	935
112401435	Neophocaena asiaeorientalis asiaeorientalis	CENPC	XM_024747700.1	3215	XP_024603468.1	945
112401435	Neophocaena asiaeorientalis asiaeorientalis	CENPC	XM_024747702.1	3155	XP_024603470.1	925
112401435	Neophocaena asiaeorientalis asiaeorientalis	CENPC	XM_024747703.1	3095	XP_024603471.1	905
112988240	Dromaius novaehollandiae	CENPC	XM_064510245.1	3118	XP_064366315.1	965
112988240	Dromaius novaehollandiae	CENPC	XM_064510243.1	3214	XP_064366313.1	997
112988240	Dromaius novaehollandiae	CENPC	XM_064510242.1	3232	XP_064366312.1	1003
112988240	Dromaius novaehollandiae	CENPC	XM_064510244.1	3276	XP_064366314.1	966
113479549	Athene cunicularia	CENPC	XM_026847671.1	2932	XP_026703472.1	926
113479549	Athene cunicularia	CENPC	XM_026847669.1	3008	XP_026703470.1	933
113479549	Athene cunicularia	CENPC	XM_026847670.1	4548	XP_026703471.1	931
113479549	Athene cunicularia	CENPC	XM_026847672.1	3038	XP_026703473.1	922
115903479	Camarhynchus parvulus	CENPC	XM_030947986.1	3155	XP_030803846.1	914
115903479	Camarhynchus parvulus	CENPC	XM_030947984.1	3193	XP_030803844.1	927
115903479	Camarhynchus parvulus	CENPC	XM_030947985.1	3189	XP_030803845.1	926
116231200	Phasianus colchicus	CENPC	XR_004167410.1	3362		
116231200	Phasianus colchicus	CENPC	XR_004167409.1	3201		
116231200	Phasianus colchicus	CENPC	XM_031596823.1	3057	XP_031452683.1	864
116231200	Phasianus colchicus	CENPC	XM_031596824.1	2359	XP_031452684.1	729
118686523	Molothrus ater	CENPC	XM_036382767.2	3205	XP_036238660.1	927
121147098	Ochotona curzoniae	CENPC	XM_040966818.1	3018	XP_040822752.1	924
121147098	Ochotona curzoniae	CENPC	XM_040966817.1	3041	XP_040822751.1	932
121147098	Ochotona curzoniae	CENPC	XM_040966819.1	2753	XP_040822753.1	837
121147098	Ochotona curzoniae	CENPC	XM_040966820.1	2594	XP_040822754.1	805
121473580	Vulpes lagopus	CENPC	XM_041726086.1	3818	XP_041582020.1	988
121473580	Vulpes lagopus	CENPC	XM_041726085.1	3849	XP_041582019.1	1000
121473580	Vulpes lagopus	CENPC	XM_041726084.1	3905	XP_041582018.1	1020
123251348	Gracilinanus agilis	CENPC	XM_044680593.1	3203	XP_044536528.1	1024
123595915	Leopardus geoffroyi	CENPC	XR_006711427.1	2932		
123595915	Leopardus geoffroyi	CENPC	XR_006711428.1	4313		
123595915	Leopardus geoffroyi	CENPC	XM_045473876.1	3260	XP_045329832.1	955
123595915	Leopardus geoffroyi	CENPC	XM_045473878.1	3131	XP_045329834.1	912
123595915	Leopardus geoffroyi	CENPC	XM_045473877.1	3200	XP_045329833.1	935
123595915	Leopardus geoffroyi	CENPC	XM_045473879.1	4289	XP_045329835.1	868
124082275	Marmota monax	Cenpc	XR_006848313.2	2879		
124082275	Marmota monax	Cenpc	XM_058574037.1	6575	XP_058430020.1	808
124082275	Marmota monax	Cenpc	XM_046428741.2	6991	XP_046284697.1	947
124082275	Marmota monax	Cenpc	XM_058574036.1	6655	XP_058430019.1	844
128331830	Hemicordylus capensis	CENPC	XM_053265747.1	2793	XP_053121722.1	881
128331830	Hemicordylus capensis	CENPC	XM_053265748.1	2900	XP_053121723.1	871
128331830	Hemicordylus capensis	CENPC	XM_053265746.1	2915	XP_053121721.1	918
128787145	Vidua chalybeata	CENPC	XM_053941078.1	3180	XP_053797053.1	936
128787145	Vidua chalybeata	CENPC	XM_053941077.1	3169	XP_053797052.1	945
132496631	Mesoplodon densirostris	CENPC	XM_060108983.1	3198	XP_059964966.1	960
132496631	Mesoplodon densirostris	CENPC	XM_060108984.1	3136	XP_059964967.1	940
134398447	Elgaria multicarinata webbii	CENPC	XM_063125795.1	3727	XP_062981865.1	978
136123519	Phocoena phocoena	CENPC	XM_065877797.1	2832	XP_065733869.1	943
140069342	Engystomops pustulosus	CENPC	XR_011848779.1	3338		
140069342	Engystomops pustulosus	CENPC	XM_072114920.1	3944	XP_071971021.1	1052
140069342	Engystomops pustulosus	CENPC	XM_072114938.1	3869	XP_071971039.1	1027
140069342	Engystomops pustulosus	CENPC	XM_072114948.1	3845	XP_071971049.1	1019
140069342	Engystomops pustulosus	CENPC	XM_072114930.1	3941	XP_071971031.1	1051
140069342	Engystomops pustulosus	CENPC	XM_072114972.1	3737	XP_071971073.1	983
140069342	Engystomops pustulosus	CENPC	XM_072114957.1	3773	XP_071971058.1	995
100379894	Xenopus tropicalis	cenpc	XM_012955392.3	5363	XP_012810846.2	1292
100379894	Xenopus tropicalis	cenpc	XM_012955387.3	5610	XP_012810841.2	1377
100379894	Xenopus tropicalis	cenpc	XM_002936462.5	5606	XP_002936508.3	1376
100434744	Pongo abelii	CENPC	XR_008524488.2	2857		
100434744	Pongo abelii	CENPC	XM_009239962.4	3201	XP_009238237.3	941
100434744	Pongo abelii	CENPC	XM_054553907.2	3099	XP_054409882.1	941
100434744	Pongo abelii	CENPC	XM_054553906.2	9910	XP_054409881.1	941
100434744	Pongo abelii	CENPC	XM_054553909.2	3427	XP_054409884.1	891
100674740	Loxodonta africana	CENPC	XM_010595705.3	5883	XP_010594007.2	910
100674740	Loxodonta africana	CENPC	XM_064285755.1	4170	XP_064141825.1	863
100999675	Papio anubis	CENPC	XR_647013.4	3322		
100999675	Papio anubis	CENPC	XM_003898839.4	3210	XP_003898888.3	945
100999675	Papio anubis	CENPC	XM_021938584.2	3251	XP_021794276.2	810
100999675	Papio anubis	CENPC	XM_009207017.4	3483	XP_009205281.3	810
100999675	Papio anubis	CENPC	XM_009207016.3	3111	XP_009205280.3	913
100999675	Papio anubis	CENPC	XM_021938583.2	6116	XP_021794275.2	895
103019917	Balaenoptera acutorostrata	CENPC	XR_009008352.1	2666		
103019917	Balaenoptera acutorostrata	CENPC	XM_057546726.1	3396	XP_057402709.1	1017
103019917	Balaenoptera acutorostrata	CENPC	XM_057546727.1	3300	XP_057402710.1	985
103019917	Balaenoptera acutorostrata	CENPC	XM_057546729.1	3180	XP_057402712.1	945
103019917	Balaenoptera acutorostrata	CENPC	XM_057546730.1	3120	XP_057402713.1	925
103019917	Balaenoptera acutorostrata	CENPC	XM_057546728.1	3276	XP_057402711.1	977
104021303	Nipponia nippon	CENPC	XM_009474845.1	2976	XP_009473120.1	991
104462797	Pterocles gutturalis	CENPC	XM_010074900.1	2796	XP_010073202.1	931
105101493	Camelus dromedarius	CENPC	XR_010380645.1	3945		
105101493	Camelus dromedarius	CENPC	XM_010994691.3	3261	XP_010992993.3	955
105101493	Camelus dromedarius	CENPC	XM_064484998.1	3954	XP_064341068.1	949
105101493	Camelus dromedarius	CENPC	XM_064485016.1	3866	XP_064341086.1	921
105101493	Camelus dromedarius	CENPC	XM_064484994.1	3957	XP_064341064.1	965
105101493	Camelus dromedarius	CENPC	XM_064485030.1	3738	XP_064341100.1	893
105101493	Camelus dromedarius	CENPC	XM_064485001.1	3943	XP_064341071.1	948
105101493	Camelus dromedarius	CENPC	XM_064485011.1	7345	XP_064341081.1	941
105101493	Camelus dromedarius	CENPC	XM_064485018.1	3855	XP_064341088.1	920
105101493	Camelus dromedarius	CENPC	XM_064485021.1	7256	XP_064341091.1	913
109309442	Crocodylus porosus	CENPC	XM_019534203.1	2782	XP_019389748.1	852
109309442	Crocodylus porosus	CENPC	XM_019534205.1	2779	XP_019389750.1	851
109309442	Crocodylus porosus	CENPC	XM_019534204.1	2782	XP_019389749.1	852
114492476	Phyllostomus discolor	CENPC	XM_028506790.2	3546	XP_028362591.1	953
114492476	Phyllostomus discolor	CENPC	XM_036021234.1	3326	XP_035877127.1	889
114492476	Phyllostomus discolor	CENPC	XM_036021222.1	3481	XP_035877115.1	941
114492476	Phyllostomus discolor	CENPC	XM_036021238.1	3308	XP_035877131.1	884
114492476	Phyllostomus discolor	CENPC	XM_036021225.1	3455	XP_035877118.1	933
114492476	Phyllostomus discolor	CENPC	XM_036021227.1	3367	XP_035877120.1	904
115091028	Rhinatrema bivittatum	CENPC	XR_003856588.1	3204		
115091028	Rhinatrema bivittatum	CENPC	XM_029600814.1	2415	XP_029456674.1	643
115091028	Rhinatrema bivittatum	CENPC	XM_029600824.1	2239	XP_029456684.1	643
115091028	Rhinatrema bivittatum	CENPC	XM_029600831.1	2200	XP_029456691.1	619
115091028	Rhinatrema bivittatum	CENPC	XM_029600842.1	2095	XP_029456702.1	584
115091028	Rhinatrema bivittatum	CENPC	XM_029600850.1	1996	XP_029456710.1	551
115296815	Suricata suricatta	CENPC	XM_029945312.1	2694	XP_029801172.1	768
115296815	Suricata suricatta	CENPC	XM_029945307.1	2739	XP_029801167.1	826
115296815	Suricata suricatta	CENPC	XM_029945302.1	3181	XP_029801162.1	958
115344685	Aquila chrysaetos chrysaetos	CENPC	XM_030022443.2	3137	XP_029878303.1	944
115344685	Aquila chrysaetos chrysaetos	CENPC	XM_030022453.2	3131	XP_029878313.1	942
115344685	Aquila chrysaetos chrysaetos	CENPC	XM_030022461.2	3125	XP_029878321.1	940
115344685	Aquila chrysaetos chrysaetos	CENPC	XM_030022471.1	3025	XP_029878331.1	887
116489292	Aythya fuligula	CENPC	XM_032187539.1	3032	XP_032043430.1	947
116839331	Chelonoidis abingdonii	CENPC	XR_004377098.1	2836		
116839331	Chelonoidis abingdonii	CENPC	XR_004377099.1	3051		
116839331	Chelonoidis abingdonii	CENPC	XR_004377097.1	3122		
116839331	Chelonoidis abingdonii	CENPC	XM_032805214.1	2883	XP_032661105.1	830
116839331	Chelonoidis abingdonii	CENPC	XM_032805213.1	3266	XP_032661104.1	979
116912422	Rattus rattus	Cenpc	XM_032916490.1	3324	XP_032772381.1	922
116951832	Petromyzon marinus	CENPC	XM_032970602.1	4329	XP_032826493.1	1287
116951832	Petromyzon marinus	CENPC	XM_032970600.1	4359	XP_032826491.1	1297
116951832	Petromyzon marinus	CENPC	XM_032970601.1	4330	XP_032826492.1	1288
119145285	Falco rusticolus	CENPC	XM_037381610.1	3089	XP_037237507.1	923
119145285	Falco rusticolus	CENPC	XM_037381632.1	3019	XP_037237529.1	887
119145285	Falco rusticolus	CENPC	XM_037381621.1	3023	XP_037237518.1	923
119700752	Motacilla alba alba	CENPC	XM_038136334.1	3298	XP_037992262.1	967
119700752	Motacilla alba alba	CENPC	XM_038136335.1	3329	XP_037992263.1	965
121034916	Puma yagouaroundi	CENPC	XR_005792677.1	2917		
121034916	Puma yagouaroundi	CENPC	XM_040482169.1	3118	XP_040338103.1	913
121034916	Puma yagouaroundi	CENPC	XM_040482162.1	3186	XP_040338096.1	936
121034916	Puma yagouaroundi	CENPC	XM_040482155.1	3245	XP_040338089.1	956
122428145	Cervus canadensis	CENPC	XR_006265657.1	2407		
122428145	Cervus canadensis	CENPC	XM_043447958.1	2558	XP_043303893.1	772
122428145	Cervus canadensis	CENPC	XM_043447956.1	2560	XP_043303891.1	773
128806467	Vidua macroura	CENPC	XM_053976039.1	3174	XP_053832014.1	934
128806467	Vidua macroura	CENPC	XM_053976038.1	3163	XP_053832013.1	943
133092189	Eubalaena glacialis	CENPC	XM_061191422.1	3048	XP_061047405.1	908
133092189	Eubalaena glacialis	CENPC	XM_061191421.1	3108	XP_061047404.1	928
133092189	Eubalaena glacialis	CENPC	XM_061191420.1	3168	XP_061047403.1	948
133092189	Eubalaena glacialis	CENPC	XM_061191423.1	2706	XP_061047406.1	804
136019504	Lathamus discolor	CENPC	XM_065689796.1	3954	XP_065545868.1	1231
136019504	Lathamus discolor	CENPC	XM_065689802.1	3954	XP_065545874.1	1231
136019504	Lathamus discolor	CENPC	XM_065689791.1	3957	XP_065545863.1	1232
139153262	Erythrolamprus reginae	CENPC	XM_070726978.1	2577	XP_070583079.1	599
139153262	Erythrolamprus reginae	CENPC	XM_070726979.1	2582	XP_070583080.1	599
139153262	Erythrolamprus reginae	CENPC	XM_070726977.1	2643	XP_070583078.1	599
139153262	Erythrolamprus reginae	CENPC	XM_070726975.1	2648	XP_070583076.1	599
139153262	Erythrolamprus reginae	CENPC	XM_070726981.1	1950	XP_070583082.1	556
139153262	Erythrolamprus reginae	CENPC	XM_070726980.1	2368	XP_070583081.1	557
139153262	Erythrolamprus reginae	CENPC	XM_070726982.1	1944	XP_070583083.1	549
100995965	Pan paniscus	CENPC	XM_063603799.1	9570	XP_063459869.1	2000
100995965	Pan paniscus	CENPC	XM_055111478.2	6449	XP_054967453.2	2000
100995965	Pan paniscus	CENPC	XM_063603800.1	6425	XP_063459870.1	1992
100995965	Pan paniscus	CENPC	XM_034958722.3	3579	XP_034814613.2	933
100995965	Pan paniscus	CENPC	XM_034958721.3	6721	XP_034814612.2	941
100995965	Pan paniscus	CENPC	XM_034958720.3	3599	XP_034814611.2	941
102091045	Columba livia	CENPC	XR_010472308.1	3149		
102091045	Columba livia	CENPC	XR_010472306.1	6063		
102091045	Columba livia	CENPC	XR_010472307.1	3325		
102091045	Columba livia	CENPC	XM_065061566.1	6995	XP_064917638.1	937
102091045	Columba livia	CENPC	XM_065061571.1	6903	XP_064917643.1	885
102091045	Columba livia	CENPC	XM_065061564.1	7065	XP_064917636.1	940
102091045	Columba livia	CENPC	XM_065061572.1	6942	XP_064917644.1	837
102091045	Columba livia	CENPC	XM_065061567.1	2988	XP_064917639.1	919
102091045	Columba livia	CENPC	XM_065061562.1	3214	XP_064917634.1	953
102091045	Columba livia	CENPC	XM_065061568.1	3063	XP_064917640.1	918
102091045	Columba livia	CENPC	XM_065061563.1	4355	XP_064917635.1	953
102091045	Columba livia	CENPC	XM_065061569.1	7106	XP_064917641.1	892
102091045	Columba livia	CENPC	XM_065061565.1	7043	XP_064917637.1	937
102394467	Bubalus bubalis	CENPC	XM_044945834.1	3211	XP_044801769.1	945
102394467	Bubalus bubalis	CENPC	XM_006079846.3	3207	XP_006079908.2	944
104040626	Phalacrocorax carbo	CENPC	XM_064450169.1	3127	XP_064306239.1	932
104064701	Cuculus canorus	CENPC	XM_054065629.1	6501	XP_053921604.1	898
104398860	Chaetura pelagica	CENPC	XM_010009014.1	2916	XP_010007316.1	971
104523580	Antrostomus carolinensis	CENPC	XM_029084549.1	2732	XP_028940382.1	910
104569392	Tinamus guttatus	CENPC	XM_010216349.1	2865	XP_010214651.1	954
106888698	Calidris pugnax	CENPC	XM_014943124.1	3087	XP_014798610.1	896
106888698	Calidris pugnax	CENPC	XM_014943127.1	2982	XP_014798613.1	861
106888698	Calidris pugnax	CENPC	XM_014943125.1	3087	XP_014798611.1	896
106888698	Calidris pugnax	CENPC	XM_014943128.1	2614	XP_014798614.1	792
109278297	Panthera pardus	CENPC	XR_002085601.2	2924		
109278297	Panthera pardus	CENPC	XM_019468561.2	3121	XP_019324106.2	913
109278297	Panthera pardus	CENPC	XM_019468557.2	3190	XP_019324102.2	936
109278297	Panthera pardus	CENPC	XM_019468552.2	3249	XP_019324097.2	956
113196078	Urocitellus parryii	Cenpc	XM_026407782.1	3226	XP_026263567.1	957
114023748	Vombatus ursinus	CENPC	XM_027836571.1	3393	XP_027692372.1	1003
114023748	Vombatus ursinus	CENPC	XM_027836567.1	3485	XP_027692368.1	1034
114023748	Vombatus ursinus	CENPC	XM_027836570.1	3454	XP_027692371.1	1024
114023748	Vombatus ursinus	CENPC	XM_027836568.1	3472	XP_027692369.1	1030
114023748	Vombatus ursinus	CENPC	XM_027836569.1	3466	XP_027692370.1	1028
114023748	Vombatus ursinus	CENPC	XM_027836573.1	3321	XP_027692374.1	980
114023748	Vombatus ursinus	CENPC	XM_027836572.1	3345	XP_027692373.1	988
114903228	Monodon monoceros	CENPC	XR_003795662.1	2971		
114903228	Monodon monoceros	CENPC	XM_029236073.1	3387	XP_029091906.1	945
114903228	Monodon monoceros	CENPC	XM_029236074.1	3238	XP_029091907.1	905
117345743	Geotrypetes seraphini	CENPC	XM_033914837.1	4883	XP_033770728.1	1311
117345743	Geotrypetes seraphini	CENPC	XM_033914846.1	3932	XP_033770737.1	1085
120862175	Oryx dammah	CENPC	XM_040238292.1	3406	XP_040094226.1	939
120862175	Oryx dammah	CENPC	XM_040238291.1	3418	XP_040094225.1	943
120862175	Oryx dammah	CENPC	XM_040238293.1	3345	XP_040094227.1	806
123848533	Mirounga angustirostris	CENPC	XM_064584004.1	4260	XP_064440074.1	478
126032155	Suncus etruscus	CENPC	XM_049789848.1	3011	XP_049645805.1	952
129065541	Pteronotus mesoamericanus	CENPC	XM_054566810.1	3146	XP_054422785.1	905
129065541	Pteronotus mesoamericanus	CENPC	XM_054566808.1	3293	XP_054422783.1	954
129065541	Pteronotus mesoamericanus	CENPC	XM_054566809.1	3109	XP_054422784.1	913
130848296	Hippopotamus amphibius kiboko	CENPC	XM_057726585.1	3105	XP_057582568.1	910
130848296	Hippopotamus amphibius kiboko	CENPC	XM_057726584.1	3399	XP_057582567.1	951
130848296	Hippopotamus amphibius kiboko	CENPC	XM_057726587.1	3178	XP_057582570.1	814
130848296	Hippopotamus amphibius kiboko	CENPC	XM_057726586.1	3253	XP_057582569.1	907
131197399	Ahaetulla prasina	CENPC	XR_009154944.1	7886		
131197399	Ahaetulla prasina	CENPC	XR_009154947.1	7895		
131197399	Ahaetulla prasina	CENPC	XR_009154945.1	3031		
131197399	Ahaetulla prasina	CENPC	XR_009154946.1	2572		
131197399	Ahaetulla prasina	CENPC	XM_058181422.1	4013	XP_058037405.1	699
131197399	Ahaetulla prasina	CENPC	XM_058181420.1	7979	XP_058037403.1	804
131197399	Ahaetulla prasina	CENPC	XM_058181417.1	4060	XP_058037400.1	804
131197399	Ahaetulla prasina	CENPC	XM_058181418.1	3122	XP_058037401.1	804
131197399	Ahaetulla prasina	CENPC	XM_058181419.1	2663	XP_058037402.1	804
131197399	Ahaetulla prasina	CENPC	XM_058181421.1	3969	XP_058037404.1	754
131556938	Ammospiza caudacuta	CENPC	XM_058803881.1	3023	XP_058659864.1	927
131556938	Ammospiza caudacuta	CENPC	XM_058803882.1	3214	XP_058659865.1	920
132578029	Heteronotia binoei	CENPC	XM_060247845.1	2604	XP_060103828.1	628
133366775	Rhineura floridana	CENPC	XM_061590253.1	2928	XP_061446237.1	869
133366775	Rhineura floridana	CENPC	XM_061590252.1	2966	XP_061446236.1	882
135299838	Passer domesticus	CENPC	XM_064419265.1	4040	XP_064275335.1	978
139796304	Heliangelus exortis	CENPC	XM_071744253.1	3028	XP_071600354.1	909
100588399	Nomascus leucogenys	CENPC	XR_004031712.1	3173		
100588399	Nomascus leucogenys	CENPC	XM_030818855.1	4178	XP_030674715.1	943
100588399	Nomascus leucogenys	CENPC	XM_003268421.4	6837	XP_003268469.2	943
100588399	Nomascus leucogenys	CENPC	XM_030818856.1	6813	XP_030674716.1	935
100588399	Nomascus leucogenys	CENPC	XM_030818857.1	3069	XP_030674717.1	911
100588399	Nomascus leucogenys	CENPC	XM_030818858.1	5251	XP_030674718.1	893
100588399	Nomascus leucogenys	CENPC	XM_030818859.1	2785	XP_030674719.1	851
100737668	Sus scrofa	CENPC	XM_003482404.4	3789	XP_003482452.2	951
100737668	Sus scrofa	CENPC	XM_013978751.2	3534	XP_013834205.2	887
100737668	Sus scrofa	CENPC	XM_021101386.1	3536	XP_020957045.1	854
101399246	Ceratotherium simum simum	LOC101399246	XM_014787648.1	3094	XP_014643134.1	955
101692292	Mustela putorius furo	CENPC	XM_013062367.2	3951	XP_012917821.1	908
101692292	Mustela putorius furo	CENPC	XM_013062366.2	3934	XP_012917820.1	913
107286746	Protobothrops mucrosquamatus	CENPC	XM_015815163.1	923	XP_015670649.1	231
110294876	Mus caroli	Cenpc	XM_029477789.1	3101	XP_029333649.1	875
111149005	Enhydra lutris kenyoni	LOC111149005	XM_022505880.1	2996	XP_022361588.1	919
113964571	Neopelma chrysocephalum	CENPC	XM_027676982.1	3166	XP_027532783.1	946
113964571	Neopelma chrysocephalum	CENPC	XM_027676983.1	4257	XP_027532784.1	946
113964571	Neopelma chrysocephalum	CENPC	XM_027676986.1	6534	XP_027532787.1	878
113964571	Neopelma chrysocephalum	CENPC	XM_027676985.1	6666	XP_027532786.1	922
113964571	Neopelma chrysocephalum	CENPC	XM_027676984.1	6735	XP_027532785.1	945
113964571	Neopelma chrysocephalum	CENPC	XM_027676981.1	6738	XP_027532782.1	946
114206795	Eumetopias jubatus	CENPC	XM_028100708.1	3051	XP_027956509.1	893
114206795	Eumetopias jubatus	CENPC	XM_028100707.1	3147	XP_027956508.1	925
114206795	Eumetopias jubatus	CENPC	XM_028100709.1	2706	XP_027956510.1	800
114708797	Peromyscus leucopus	Cenpc	XM_028892432.2	3080	XP_028748265.1	926
114708797	Peromyscus leucopus	Cenpc	XM_028892362.2	3104	XP_028748195.1	934
114708797	Peromyscus leucopus	Cenpc	XM_037209124.1	3038	XP_037065019.1	933
114708797	Peromyscus leucopus	Cenpc	XM_037209122.1	3062	XP_037065017.1	941
118592155	Onychomys torridus	Cenpc	XM_036200907.1	4605	XP_036056800.1	885
118592155	Onychomys torridus	Cenpc	XM_036200908.1	3656	XP_036056801.1	632
119825002	Arvicola amphibius	Cenpc	XM_038345604.1	3372	XP_038201532.1	912
122179580	Lagopus leucura	CENPC	XM_042870485.1	2932	XP_042726419.1	873
125364784	Perognathus longimembris pacificus	Cenpc	XM_048364471.1	3048	XP_048220428.1	952
125364784	Perognathus longimembris pacificus	Cenpc	XM_048364472.1	3038	XP_048220429.1	949
125692336	Lagopus muta	CENPC	XR_007376594.1	5698		
125692336	Lagopus muta	CENPC	XR_007376595.1	2963		
