NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
129513526	Nyctereutes procyonoides	PTPRU	XM_055331630.1	5639	XP_055187605.1	1465
129513526	Nyctereutes procyonoides	PTPRU	XM_055331631.1	5552	XP_055187606.1	1436
129513526	Nyctereutes procyonoides	PTPRU	XM_055331632.1	6020	XP_055187607.1	1393
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057702937.1	5608	XP_057558920.1	1466
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057702947.1	5602	XP_057558930.1	1464
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057702966.1	5527	XP_057558949.1	1439
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057702971.1	5521	XP_057558954.1	1437
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057702990.1	5518	XP_057558973.1	1436
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057702956.1	5599	XP_057558939.1	1463
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057702980.1	5518	XP_057558963.1	1436
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057703007.1	5512	XP_057558990.1	1434
130833360	Hippopotamus amphibius kiboko	PTPRU	XM_057702999.1	5509	XP_057558982.1	1433
131413058	Diceros bicornis minor	PTPRU	XM_058553473.1	5358	XP_058409456.1	1389
131413058	Diceros bicornis minor	PTPRU	XM_058553472.1	5498	XP_058409455.1	1436
132319669	Gavia stellata	PTPRU	XM_059830966.1	6196	XP_059686949.1	1434
132319669	Gavia stellata	PTPRU	XM_059830967.1	6209	XP_059686950.1	1394
133267581	Pezoporus flaviventris	PTPRU	XM_061449947.1	5663	XP_061305931.1	1450
133267581	Pezoporus flaviventris	PTPRU	XM_061449943.1	5931	XP_061305927.1	1505
133267581	Pezoporus flaviventris	PTPRU	XM_061449944.1	5913	XP_061305928.1	1499
133267581	Pezoporus flaviventris	PTPRU	XM_061449945.1	5901	XP_061305929.1	1495
133267581	Pezoporus flaviventris	PTPRU	XM_061449946.1	5883	XP_061305930.1	1489
134309918	Trichomycterus rosablanca	ptprub	XM_062991362.1	4612	XP_062847432.1	1444
134309918	Trichomycterus rosablanca	ptprub	XM_062991366.1	4588	XP_062847436.1	1436
134309918	Trichomycterus rosablanca	ptprub	XM_062991365.1	4597	XP_062847435.1	1439
134309918	Trichomycterus rosablanca	ptprub	XM_062991364.1	4606	XP_062847434.1	1442
134309918	Trichomycterus rosablanca	ptprub	XM_062991363.1	4609	XP_062847433.1	1443
134309918	Trichomycterus rosablanca	ptprub	XM_062991361.1	4615	XP_062847431.1	1445
134309918	Trichomycterus rosablanca	ptprub	XM_062991368.1	4627	XP_062847438.1	1449
134309918	Trichomycterus rosablanca	ptprub	XM_062991367.1	4074	XP_062847437.1	1305
137082749	Pseudorasbora parva	ptprub	XM_067448179.1	7693	XP_067304280.1	1521
137082749	Pseudorasbora parva	ptprub	XM_067448178.1	7702	XP_067304279.1	1524
137082749	Pseudorasbora parva	ptprub	XM_067448177.1	7720	XP_067304278.1	1530
137082749	Pseudorasbora parva	ptprub	XM_067448176.1	7723	XP_067304277.1	1531
137082749	Pseudorasbora parva	ptprub	XM_067448174.1	7732	XP_067304275.1	1534
137082749	Pseudorasbora parva	ptprub	XM_067448170.1	7750	XP_067304271.1	1540
137082749	Pseudorasbora parva	ptprub	XM_067448175.1	7732	XP_067304276.1	1534
137082749	Pseudorasbora parva	ptprub	XM_067448171.1	7750	XP_067304272.1	1540
137082749	Pseudorasbora parva	ptprub	XM_067448173.1	7735	XP_067304274.1	1535
137082749	Pseudorasbora parva	ptprub	XM_067448172.1	7744	XP_067304273.1	1538
137082749	Pseudorasbora parva	ptprub	XM_067448169.1	7753	XP_067304270.1	1541
137082749	Pseudorasbora parva	ptprub	XM_067448184.1	7455	XP_067304285.1	1442
137082749	Pseudorasbora parva	ptprub	XM_067448180.1	7444	XP_067304281.1	1480
137082749	Pseudorasbora parva	ptprub	XM_067448185.1	7467	XP_067304286.1	1434
137082749	Pseudorasbora parva	ptprub	XM_067448183.1	7497	XP_067304284.1	1444
137082749	Pseudorasbora parva	ptprub	XM_067448181.1	7515	XP_067304282.1	1450
138154471	Petaurus breviceps papuanus	PTPRU	XM_069079287.1	5965	XP_068935388.1	1435
138154471	Petaurus breviceps papuanus	PTPRU	XM_069079286.1	6013	XP_068935387.1	1451
100766961	Cricetulus griseus	Ptpru	XM_035446489.1	5567	XP_035302380.1	1436
100766961	Cricetulus griseus	Ptpru	XR_004768146.1	3888		
100766961	Cricetulus griseus	Ptpru	XR_004768147.1	3656		
100766961	Cricetulus griseus	Ptpru	XM_035439575.1	5539	XP_035295466.1	1364
100766961	Cricetulus griseus	Ptpru	XM_027399464.2	5567	XP_027255265.1	1436
100766961	Cricetulus griseus	Ptpru	XM_027399465.2	5558	XP_027255266.1	1433
100766961	Cricetulus griseus	Ptpru	XM_035439577.1	3575	XP_035295468.1	1093
100766961	Cricetulus griseus	Ptpru	XM_035439578.1	2985	XP_035295469.1	839
100766961	Cricetulus griseus	Ptpru	XM_035439576.1	5560	XP_035295467.1	1364
101390977	Ceratotherium simum simum	LOC101390977	XM_004425856.1	5568	XP_004425913.1	1433
101390977	Ceratotherium simum simum	LOC101390977	XM_014784071.1	5567	XP_014639557.1	1436
101390977	Ceratotherium simum simum	LOC101390977	XM_004425854.2	5560	XP_004425911.1	1446
102368604	Alligator sinensis	PTPRU	XM_025201929.1	10174	XP_025057714.1	1469
102368604	Alligator sinensis	PTPRU	XM_025201930.1	10170	XP_025057715.1	1468
102368604	Alligator sinensis	PTPRU	XM_025201928.1	10176	XP_025057713.1	1470
102368604	Alligator sinensis	PTPRU	XM_025201933.1	10026	XP_025057718.1	1420
102368604	Alligator sinensis	PTPRU	XM_006021871.3	10161	XP_006021933.1	1465
102368604	Alligator sinensis	PTPRU	XM_025201926.1	10179	XP_025057711.1	1471
102368604	Alligator sinensis	PTPRU	XM_025201931.1	10157	XP_025057716.1	1464
102368604	Alligator sinensis	PTPRU	XM_025201932.1	10636	XP_025057717.1	1441
102368604	Alligator sinensis	PTPRU	XM_025201934.1	9599	XP_025057719.1	1384
102368604	Alligator sinensis	PTPRU	XM_025201927.1	4888	XP_025057712.1	1471
103143151	Poecilia formosa	ptprub	XM_016675036.1	8009	XP_016530522.1	1448
103143151	Poecilia formosa	ptprub	XM_007559577.2	7991	XP_007559639.1	1442
103143151	Poecilia formosa	ptprub	XM_016675037.1	7985	XP_016530523.1	1440
103143151	Poecilia formosa	ptprub	XM_007559578.2	7967	XP_007559640.1	1434
103619539	Corvus brachyrhynchos	PTPRU	XM_017739932.1	7077	XP_017595421.1	1384
107323997	Coturnix japonica	PTPRU	XM_015883639.1	6633	XP_015739125.1	1444
107323997	Coturnix japonica	PTPRU	XM_015883640.2	6603	XP_015739126.1	1434
107323997	Coturnix japonica	PTPRU	XM_015883636.1	5762	XP_015739122.1	1178
107323997	Coturnix japonica	PTPRU	XM_032448957.1	5732	XP_032304848.1	1168
107323997	Coturnix japonica	PTPRU	XM_015883638.1	5714	XP_015739124.1	1162
107503557	Rousettus aegyptiacus	PTPRU	XM_016132054.2	5517	XP_015987540.1	1436
107503557	Rousettus aegyptiacus	PTPRU	XM_036231139.1	5520	XP_036087032.1	1433
107503557	Rousettus aegyptiacus	PTPRU	XM_016132053.2	5546	XP_015987539.1	1446
107503557	Rousettus aegyptiacus	PTPRU	XM_016132052.2	5516	XP_015987538.1	1452
107503557	Rousettus aegyptiacus	PTPRU	XM_036231140.1	5486	XP_036087033.1	1442
107503557	Rousettus aegyptiacus	PTPRU	XM_016132050.2	4365	XP_015987536.1	1454
109572697	Bos indicus	PTPRU	XM_019979718.2	5495	XP_019835277.2	1436
109572697	Bos indicus	PTPRU	XM_070774933.1	5513	XP_070631034.1	1442
109572697	Bos indicus	PTPRU	XM_070774929.1	5525	XP_070631030.1	1446
109572697	Bos indicus	PTPRU	XM_070774924.1	5543	XP_070631025.1	1452
109572697	Bos indicus	PTPRU	XM_070774927.1	5526	XP_070631028.1	1451
113955556	Corapipo altera	PTPRU	XM_027661173.1	7159	XP_027516974.1	1393
113961398	Neopelma chrysocephalum	PTPRU	XM_027671710.1	2723	XP_027527511.1	898
114790505	Denticeps clupeoides	ptprub	XM_028980630.1	6329	XP_028836463.1	1453
114790505	Denticeps clupeoides	ptprub	XM_028980632.1	6302	XP_028836465.1	1444
114790505	Denticeps clupeoides	ptprub	XM_028980633.1	6283	XP_028836466.1	1438
114790505	Denticeps clupeoides	ptprub	XM_028980631.1	6312	XP_028836464.1	1448
114790505	Denticeps clupeoides	ptprub	XM_028980629.1	6330	XP_028836462.1	1454
115479448	Microcaecilia unicolor	PTPRU	XM_030217348.1	6024	XP_030073208.1	1434
115479448	Microcaecilia unicolor	PTPRU	XM_030217349.1	3826	XP_030073209.1	1220
116330257	Oreochromis aureus	ptprub	XM_039619552.1	6791	XP_039475486.1	1443
116330257	Oreochromis aureus	ptprub	XM_031752528.2	6440	XP_031608388.1	1435
120484564	Pimephales promelas	ptprub	XM_039679824.1	7352	XP_039535758.1	1430
120484564	Pimephales promelas	ptprub	XM_039679823.1	7361	XP_039535757.1	1433
120484564	Pimephales promelas	ptprub	XM_039679821.1	7373	XP_039535755.1	1437
120484564	Pimephales promelas	ptprub	XM_039679819.1	7379	XP_039535753.1	1439
120484564	Pimephales promelas	ptprub	XM_039679822.1	7364	XP_039535756.1	1434
120484564	Pimephales promelas	ptprub	XM_039679818.1	7382	XP_039535752.1	1440
120484564	Pimephales promelas	ptprub	XM_039679816.1	7391	XP_039535750.1	1443
120484564	Pimephales promelas	ptprub	XM_039679811.1	7409	XP_039535745.1	1449
120484564	Pimephales promelas	ptprub	XM_039679817.1	7391	XP_039535751.1	1443
120484564	Pimephales promelas	ptprub	XM_039679812.1	7409	XP_039535746.1	1449
120484564	Pimephales promelas	ptprub	XM_039679815.1	7394	XP_039535749.1	1444
120484564	Pimephales promelas	ptprub	XM_039679814.1	7403	XP_039535748.1	1447
120484564	Pimephales promelas	ptprub	XM_039679813.1	7406	XP_039535747.1	1448
120484564	Pimephales promelas	ptprub	XM_039679810.1	7412	XP_039535744.1	1450
122360325	Puntigrus tetrazona	ptprub	XM_043260835.1	7410	XP_043116770.1	1430
122360325	Puntigrus tetrazona	ptprub	XM_043260834.1	7419	XP_043116769.1	1433
122360325	Puntigrus tetrazona	ptprub	XM_043260832.1	7431	XP_043116767.1	1437
122360325	Puntigrus tetrazona	ptprub	XM_043260831.1	7437	XP_043116766.1	1439
122360325	Puntigrus tetrazona	ptprub	XM_043260833.1	7422	XP_043116768.1	1434
122360325	Puntigrus tetrazona	ptprub	XM_043260829.1	7440	XP_043116764.1	1440
122360325	Puntigrus tetrazona	ptprub	XM_043260827.1	7449	XP_043116762.1	1443
122360325	Puntigrus tetrazona	ptprub	XM_043260823.1	7467	XP_043116758.1	1449
122360325	Puntigrus tetrazona	ptprub	XM_043260828.1	7443	XP_043116763.1	1441
122360325	Puntigrus tetrazona	ptprub	XM_043260826.1	7452	XP_043116761.1	1444
122360325	Puntigrus tetrazona	ptprub	XM_043260825.1	7461	XP_043116760.1	1447
122360325	Puntigrus tetrazona	ptprub	XM_043260824.1	7464	XP_043116759.1	1448
122360325	Puntigrus tetrazona	ptprub	XM_043260822.1	7470	XP_043116757.1	1450
125243470	Megalobrama amblycephala	ptprub	XM_048153155.1	7567	XP_048009112.1	1449
125243470	Megalobrama amblycephala	ptprub	XM_048153156.1	7561	XP_048009113.1	1447
125243470	Megalobrama amblycephala	ptprub	XM_048153166.1	7509	XP_048009123.1	1430
125243470	Megalobrama amblycephala	ptprub	XM_048153163.1	7536	XP_048009120.1	1439
125243470	Megalobrama amblycephala	ptprub	XM_048153158.1	7548	XP_048009115.1	1443
125243470	Megalobrama amblycephala	ptprub	XM_048153154.1	7566	XP_048009111.1	1449
125243470	Megalobrama amblycephala	ptprub	XM_048153159.1	7548	XP_048009116.1	1443
125243470	Megalobrama amblycephala	ptprub	XM_048153160.1	7542	XP_048009117.1	1441
125243470	Megalobrama amblycephala	ptprub	XM_048153153.1	7569	XP_048009110.1	1450
125243470	Megalobrama amblycephala	ptprub	XM_048153165.1	7517	XP_048009122.1	1433
125243470	Megalobrama amblycephala	ptprub	XM_048153162.1	7538	XP_048009119.1	1440
125243470	Megalobrama amblycephala	ptprub	XM_048153157.1	7550	XP_048009114.1	1444
125243470	Megalobrama amblycephala	ptprub	XM_048153164.1	7519	XP_048009121.1	1434
125305887	Alosa alosa	ptprub	XM_048260931.1	4989	XP_048116888.1	1472
128418635	Podarcis raffonei	PTPRU	XM_053398507.1	6159	XP_053254482.1	1485
128418635	Podarcis raffonei	PTPRU	XM_053398508.1	6128	XP_053254483.1	1475
128418635	Podarcis raffonei	PTPRU	XM_053398511.1	6053	XP_053254486.1	1450
128418635	Podarcis raffonei	PTPRU	XM_053398510.1	6056	XP_053254485.1	1451
128418635	Podarcis raffonei	PTPRU	XM_053398516.1	6022	XP_053254491.1	1440
128418635	Podarcis raffonei	PTPRU	XM_053398515.1	6034	XP_053254490.1	1444
128418635	Podarcis raffonei	PTPRU	XM_053398514.1	6037	XP_053254489.1	1445
128418635	Podarcis raffonei	PTPRU	XM_053398518.1	6003	XP_053254493.1	1434
128418635	Podarcis raffonei	PTPRU	XM_053398517.1	6006	XP_053254492.1	1435
128418635	Podarcis raffonei	PTPRU	XM_053398509.1	5896	XP_053254484.1	1465
128947966	Melozone crissalis	PTPRU	XM_054292490.1	4472	XP_054148465.1	1450
128947966	Melozone crissalis	PTPRU	XM_054292489.1	4550	XP_054148464.1	1476
128947966	Melozone crissalis	PTPRU	XM_054292491.1	4454	XP_054148466.1	1444
130212885	Pseudoliparis swirei	ptprub	XM_056444162.1	6874	XP_056300137.1	1434
130212885	Pseudoliparis swirei	ptprub	XM_056444161.1	6892	XP_056300136.1	1440
130212885	Pseudoliparis swirei	ptprub	XM_056444160.1	6898	XP_056300135.1	1442
130212885	Pseudoliparis swirei	ptprub	XM_056444158.1	6916	XP_056300133.1	1448
130242747	Danio aesculapii	ptprub	XM_056474629.1	4647	XP_056330604.1	1450
130242747	Danio aesculapii	ptprub	XM_056474631.1	4638	XP_056330606.1	1447
130242747	Danio aesculapii	ptprub	XM_056474632.1	4629	XP_056330607.1	1444
130242747	Danio aesculapii	ptprub	XM_056474630.1	4644	XP_056330605.1	1449
130242747	Danio aesculapii	ptprub	XM_056474633.1	4626	XP_056330608.1	1443
130242747	Danio aesculapii	ptprub	XM_056474634.1	4617	XP_056330609.1	1440
130242747	Danio aesculapii	ptprub	XM_056474636.1	4599	XP_056330611.1	1434
130242747	Danio aesculapii	ptprub	XM_056474635.1	4614	XP_056330610.1	1439
130242747	Danio aesculapii	ptprub	XM_056474637.1	4596	XP_056330612.1	1433
130242747	Danio aesculapii	ptprub	XM_056474638.1	4587	XP_056330613.1	1430
131505144	Neofelis nebulosa	PTPRU	XM_058718328.1	5329	XP_058574311.1	1349
131505144	Neofelis nebulosa	PTPRU	XM_058718326.1	5608	XP_058574309.1	1442
131505144	Neofelis nebulosa	PTPRU	XM_058718325.1	5620	XP_058574308.1	1446
131505144	Neofelis nebulosa	PTPRU	XM_058718324.1	5638	XP_058574307.1	1452
131505144	Neofelis nebulosa	PTPRU	XM_058718327.1	5589	XP_058574310.1	1436
131505144	Neofelis nebulosa	PTPRU	XM_058718330.1	5072	XP_058574313.1	1242
131505144	Neofelis nebulosa	PTPRU	XM_058718332.1	3397	XP_058574315.1	1043
131505144	Neofelis nebulosa	PTPRU	XM_058718331.1	3415	XP_058574314.1	1049
136164780	Muntiacus reevesi	PTPRU	XM_065930243.1	5589	XP_065786315.1	1446
136164780	Muntiacus reevesi	PTPRU	XM_065930242.1	5559	XP_065786314.1	1436
136371316	Sylvia atricapilla	PTPRU	XM_066335361.1	6825	XP_066191458.1	1431
136371316	Sylvia atricapilla	PTPRU	XM_066335359.1	6834	XP_066191456.1	1434
136371316	Sylvia atricapilla	PTPRU	XM_066335362.1	6882	XP_066191459.1	1450
137780926	Clinocottus analis	ptprub	XM_068569314.1	5375	XP_068425415.1	1434
137780926	Clinocottus analis	ptprub	XM_068569312.1	5393	XP_068425413.1	1440
137780926	Clinocottus analis	ptprub	XM_068569311.1	5399	XP_068425412.1	1442
137780926	Clinocottus analis	ptprub	XM_068569310.1	5417	XP_068425411.1	1448
100032872	Monodelphis domestica	PTPRU	XM_056795386.1	6537	XP_056651364.1	1451
100032872	Monodelphis domestica	PTPRU	XM_056795388.1	6404	XP_056651366.1	1435
100032872	Monodelphis domestica	PTPRU	XM_007493001.3	6422	XP_007493063.2	1441
100032872	Monodelphis domestica	PTPRU	XM_056795387.1	6434	XP_056651365.1	1445
100032872	Monodelphis domestica	PTPRU	XM_056795389.1	6021	XP_056651367.1	1379
100070588	Equus caballus	PTPRU	XM_070250167.1	5176	XP_070106268.1	1278
100070588	Equus caballus	PTPRU	XM_070250158.1	5173	XP_070106259.1	1288
100070588	Equus caballus	PTPRU	XM_023634822.2	5638	XP_023490590.1	1443
100070588	Equus caballus	PTPRU	XM_070250155.1	5182	XP_070106256.1	1291
100070588	Equus caballus	PTPRU	XM_023634818.2	5647	XP_023490586.1	1446
100070588	Equus caballus	PTPRU	XM_070250105.1	5656	XP_070106206.1	1449
100070588	Equus caballus	PTPRU	XM_070250148.1	5200	XP_070106249.1	1297
100070588	Equus caballus	PTPRU	XM_070250099.1	5665	XP_070106200.1	1452
100070588	Equus caballus	PTPRU	XM_023634831.2	5593	XP_023490599.1	1433
100070588	Equus caballus	PTPRU	XM_023634826.2	5593	XP_023490594.1	1436
100070588	Equus caballus	PTPRU	XM_070250161.1	5119	XP_070106262.1	1281
100070588	Equus caballus	PTPRU	XM_070250128.1	5602	XP_070106229.1	1442
100694357	Oreochromis niloticus	ptprub	XM_005456695.4	7121	XP_005456752.1	1449
100694357	Oreochromis niloticus	ptprub	XM_005456696.4	7102	XP_005456753.1	1443
100694357	Oreochromis niloticus	ptprub	XM_005456697.4	7095	XP_005456754.1	1441
100694357	Oreochromis niloticus	ptprub	XM_005456698.4	4308	XP_005456755.1	1435
100694357	Oreochromis niloticus	ptprub	XM_025911861.1	6958	XP_025767646.1	1387
102474646	Tupaia chinensis	PTPRU	XM_027766734.1	5587	XP_027622535.1	1536
103255736	Carlito syrichta	PTPRU	XM_021710282.1	5457	XP_021565957.1	1371
109964847	Monopterus albus	ptprub	XM_020608395.1	4639	XP_020464051.1	1216
109964847	Monopterus albus	ptprub	XM_020608389.1	7420	XP_020464045.1	1449
109964847	Monopterus albus	ptprub	XM_020608390.1	7402	XP_020464046.1	1443
109964847	Monopterus albus	ptprub	XM_020608392.1	7396	XP_020464048.1	1441
109964847	Monopterus albus	ptprub	XM_020608393.1	7378	XP_020464049.1	1435
109964847	Monopterus albus	ptprub	XM_020608394.1	7204	XP_020464050.1	1379
110539558	Meriones unguiculatus	Ptpru	XR_009590582.1	10562		
110539558	Meriones unguiculatus	Ptpru	XM_060379441.1	11076	XP_060235424.1	1478
110539558	Meriones unguiculatus	Ptpru	XM_060379446.1	10980	XP_060235429.1	1446
110539558	Meriones unguiculatus	Ptpru	XM_060379442.1	11046	XP_060235425.1	1468
110539558	Meriones unguiculatus	Ptpru	XM_060379443.1	10997	XP_060235426.1	1452
110539558	Meriones unguiculatus	Ptpru	XM_060379444.1	10988	XP_060235427.1	1449
110539558	Meriones unguiculatus	Ptpru	XM_060379447.1	10967	XP_060235430.1	1442
110539558	Meriones unguiculatus	Ptpru	XM_060379449.1	10940	XP_060235432.1	1433
110539558	Meriones unguiculatus	Ptpru	XM_060379445.1	10978	XP_060235428.1	1446
110539558	Meriones unguiculatus	Ptpru	XM_060379448.1	10948	XP_060235431.1	1436
111142882	Enhydra lutris kenyoni	PTPRU	XM_022496278.1	4359	XP_022351986.1	1452
111142882	Enhydra lutris kenyoni	PTPRU	XM_022496277.1	4341	XP_022351985.1	1446
111142882	Enhydra lutris kenyoni	PTPRU	XM_022496279.1	4323	XP_022351987.1	1440
111142882	Enhydra lutris kenyoni	PTPRU	XM_022496276.1	4311	XP_022351984.1	1436
111142882	Enhydra lutris kenyoni	PTPRU	XM_022496275.1	4302	XP_022351983.1	1433
116498082	Aythya fuligula	PTPRU	XM_032202302.1	6859	XP_032058193.1	1434
116498082	Aythya fuligula	PTPRU	XM_032202303.1	6806	XP_032058194.1	1394
116498082	Aythya fuligula	PTPRU	XM_032202304.1	6677	XP_032058195.1	1346
120511712	Passer montanus	PTPRU	XM_039729183.1	7132	XP_039585117.1	1450
120511712	Passer montanus	PTPRU	XM_039729186.1	4348	XP_039585120.1	1434
120511712	Passer montanus	PTPRU	XM_039729185.1	4366	XP_039585119.1	1440
120511712	Passer montanus	PTPRU	XM_039729184.1	4378	XP_039585118.1	1444
120926944	Rana temporaria	PTPRU	XM_040337281.1	5737	XP_040193215.1	1438
120926944	Rana temporaria	PTPRU	XM_040337282.1	5719	XP_040193216.1	1432
120926944	Rana temporaria	PTPRU	XM_040337283.1	5707	XP_040193217.1	1428
120926944	Rana temporaria	PTPRU	XM_040337284.1	5688	XP_040193218.1	1422
121720709	Alosa sapidissima	ptprub	XM_042107080.1	5388	XP_041963014.1	1461
121720709	Alosa sapidissima	ptprub	XM_042107078.1	5406	XP_041963012.1	1467
121720709	Alosa sapidissima	ptprub	XM_042107079.1	5391	XP_041963013.1	1462
121720709	Alosa sapidissima	ptprub	XM_042107077.1	5409	XP_041963011.1	1468
121720709	Alosa sapidissima	ptprub	XM_042107076.1	5418	XP_041963010.1	1471
121720709	Alosa sapidissima	ptprub	XM_042107073.1	5436	XP_041963007.1	1477
121720709	Alosa sapidissima	ptprub	XM_042107075.1	5421	XP_041963009.1	1472
121720709	Alosa sapidissima	ptprub	XM_042107074.1	5427	XP_041963008.1	1474
121720709	Alosa sapidissima	ptprub	XM_042107072.1	5439	XP_041963006.1	1478
121905239	Thunnus maccoyii	ptprub	XM_042423347.1	7239	XP_042279281.1	1443
121905239	Thunnus maccoyii	ptprub	XM_042423348.1	7214	XP_042279282.1	1435
121905239	Thunnus maccoyii	ptprub	XM_042423349.1	6674	XP_042279283.1	1373
125748741	Brienomyrus brachyistius	ptprub	XM_049025265.1	5956	XP_048881222.1	1478
125748741	Brienomyrus brachyistius	ptprub	XM_049025266.1	5959	XP_048881223.1	1479
126645570	Myiozetetes cayanensis	PTPRU	XM_050326120.1	5783	XP_050182077.1	1434
126645570	Myiozetetes cayanensis	PTPRU	XM_050326119.1	5801	XP_050182076.1	1440
126645570	Myiozetetes cayanensis	PTPRU	XM_050326118.1	5813	XP_050182075.1	1444
126645570	Myiozetetes cayanensis	PTPRU	XM_050326115.1	5831	XP_050182072.1	1450
128519954	Clarias gariepinus	ptprub	XM_053493940.1	8530	XP_053349915.1	1465
128519954	Clarias gariepinus	ptprub	XM_053493942.1	8512	XP_053349917.1	1459
128519954	Clarias gariepinus	ptprub	XM_053493943.1	8500	XP_053349918.1	1455
128519954	Clarias gariepinus	ptprub	XM_053493946.1	8482	XP_053349921.1	1449
128519954	Clarias gariepinus	ptprub	XM_053493944.1	8497	XP_053349919.1	1454
128519954	Clarias gariepinus	ptprub	XM_053493947.1	8479	XP_053349922.1	1448
128519954	Clarias gariepinus	ptprub	XM_053493941.1	8527	XP_053349916.1	1464
129367658	Poeciliopsis prolifica	ptprub	XM_055042255.1	7963	XP_054898230.1	1434
129367658	Poeciliopsis prolifica	ptprub	XM_055042254.1	7981	XP_054898229.1	1440
129367658	Poeciliopsis prolifica	ptprub	XM_055042253.1	7987	XP_054898228.1	1442
129367658	Poeciliopsis prolifica	ptprub	XM_055042252.1	8005	XP_054898227.1	1448
132083768	Ammospiza nelsoni	PTPRU	XM_059488650.1	7036	XP_059344633.1	1434
132083768	Ammospiza nelsoni	PTPRU	XM_059488649.1	7066	XP_059344632.1	1444
132585987	Heteronotia binoei	PTPRU	XM_060257887.1	5493	XP_060113870.1	1451
132585987	Heteronotia binoei	PTPRU	XM_060257891.1	5487	XP_060113874.1	1449
132585987	Heteronotia binoei	PTPRU	XM_060257888.1	5490	XP_060113871.1	1450
132585987	Heteronotia binoei	PTPRU	XM_060257892.1	5475	XP_060113875.1	1445
132585987	Heteronotia binoei	PTPRU	XM_060257893.1	5472	XP_060113876.1	1444
132585987	Heteronotia binoei	PTPRU	XM_060257889.1	5490	XP_060113872.1	1450
132585987	Heteronotia binoei	PTPRU	XM_060257890.1	5487	XP_060113873.1	1449
132585987	Heteronotia binoei	PTPRU	XM_060257895.1	5469	XP_060113878.1	1443
132585987	Heteronotia binoei	PTPRU	XM_060257896.1	5463	XP_060113879.1	1441
132585987	Heteronotia binoei	PTPRU	XM_060257897.1	5454	XP_060113880.1	1438
132585987	Heteronotia binoei	PTPRU	XM_060257898.1	5445	XP_060113881.1	1435
132585987	Heteronotia binoei	PTPRU	XM_060257899.1	5442	XP_060113882.1	1434
132984181	Labrus mixtus	ptprub	XM_061050887.1	6900	XP_060906870.1	1449
132984181	Labrus mixtus	ptprub	XM_061050889.1	6882	XP_060906872.1	1443
132984181	Labrus mixtus	ptprub	XM_061050891.1	6876	XP_060906874.1	1441
132984181	Labrus mixtus	ptprub	XM_061050888.1	6897	XP_060906871.1	1448
132984181	Labrus mixtus	ptprub	XM_061050890.1	6879	XP_060906873.1	1442
132984181	Labrus mixtus	ptprub	XM_061050892.1	6857	XP_060906875.1	1435
132984181	Labrus mixtus	ptprub	XM_061050894.1	6854	XP_060906877.1	1434
133014268	Limanda limanda	ptprub	XM_061081460.1	4555	XP_060937443.1	1435
138793184	Dendropsophus ebraccatus	PTPRU	XM_069971572.1	4786	XP_069827673.1	1343
138793184	Dendropsophus ebraccatus	PTPRU	XM_069971570.1	5050	XP_069827671.1	1431
138793184	Dendropsophus ebraccatus	PTPRU	XM_069971569.1	5068	XP_069827670.1	1437
138793184	Dendropsophus ebraccatus	PTPRU	XM_069971568.1	5080	XP_069827669.1	1441
138793184	Dendropsophus ebraccatus	PTPRU	XM_069971571.1	5037	XP_069827672.1	1427
139003096	Myotis yumanensis	PTPRU	XM_070404563.1	5748	XP_070260664.1	1452
139003096	Myotis yumanensis	PTPRU	XM_070404564.1	5729	XP_070260665.1	1446
139003096	Myotis yumanensis	PTPRU	XM_070404565.1	5698	XP_070260666.1	1436
139913558	Centroberyx gerrardi	ptprub	XM_071901605.1	7128	XP_071757706.1	1436
139913558	Centroberyx gerrardi	ptprub	XM_071901603.1	7173	XP_071757704.1	1451
139913558	Centroberyx gerrardi	ptprub	XM_071901602.1	7155	XP_071757703.1	1445
139913558	Centroberyx gerrardi	ptprub	XM_071901604.1	7176	XP_071757705.1	1452
140118684	Engystomops pustulosus	PTPRU	XM_072136887.1	5068	XP_071992988.1	1437
140118684	Engystomops pustulosus	PTPRU	XM_072136883.1	5098	XP_071992984.1	1447
140118684	Engystomops pustulosus	PTPRU	XM_072136888.1	5037	XP_071992989.1	1427
140118684	Engystomops pustulosus	PTPRU	XM_072136886.1	5067	XP_071992987.1	1437
140118684	Engystomops pustulosus	PTPRU	XM_072136884.1	5085	XP_071992985.1	1443
140118684	Engystomops pustulosus	PTPRU	XM_072136885.1	5079	XP_071992986.1	1441
140118684	Engystomops pustulosus	PTPRU	XM_072136889.1	4297	XP_071992990.1	1368
102542492	Vicugna pacos	PTPRU	XM_031683922.1	5388	XP_031539782.1	1389
102542492	Vicugna pacos	PTPRU	XM_031683921.1	5396	XP_031539781.1	1392
102542492	Vicugna pacos	PTPRU	XM_031683923.1	5279	XP_031539783.1	1353
103745904	Nannospalax galili	Ptpru	XM_017801904.2	5468	XP_017657393.1	1443
