NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
113252465	Ursus arctos	HYDIN	XM_057314225.1	16779	XP_057170208.1	5162
113534528	Pangasianodon hypophthalmus	hydin	XM_053235091.1	15566	XP_053091066.1	5062
114883812	Monodon monoceros	HYDIN	XM_029201876.1	15907	XP_029057709.1	5118
115280336	Suricata suricatta	HYDIN	XM_029925166.1	16784	XP_029781026.1	5105
115660379	Gopherus evgoodei	HYDIN	XM_030581746.1	16408	XP_030437606.1	5147
115660379	Gopherus evgoodei	HYDIN	XM_030581750.1	9119	XP_030437610.1	2971
115660379	Gopherus evgoodei	HYDIN	XM_030581747.1	16301	XP_030437607.1	5112
115660379	Gopherus evgoodei	HYDIN	XM_030581748.1	16277	XP_030437608.1	5104
115660379	Gopherus evgoodei	HYDIN	XM_030581749.1	13373	XP_030437609.1	4123
115947003	Melopsittacus undulatus	HYDIN	XM_034072904.1	4479	XP_033928795.1	390
115947003	Melopsittacus undulatus	HYDIN	XM_034072902.1	4476	XP_033928793.1	390
115947003	Melopsittacus undulatus	HYDIN	XM_034072905.1	3885	XP_033928796.1	390
115947003	Melopsittacus undulatus	HYDIN	XM_034072906.1	2218	XP_033928797.1	390
115947003	Melopsittacus undulatus	HYDIN	XM_031051815.2	5961	XP_030907675.2	390
118999239	Sturnira hondurensis	HYDIN	XM_037063680.1	15339	XP_036919575.1	5013
119791614	Cyprinodon tularosa	hydin	XM_038297814.1	14622	XP_038153742.1	4744
120312608	Crotalus tigris	HYDIN	XR_005557925.1	14457		
120312608	Crotalus tigris	HYDIN	XR_005557926.1	5732		
120312608	Crotalus tigris	HYDIN	XM_039353529.1	15410	XP_039209463.1	5048
120312608	Crotalus tigris	HYDIN	XM_039353528.1	15521	XP_039209462.1	5085
120312608	Crotalus tigris	HYDIN	XM_039353526.1	15662	XP_039209460.1	5132
120312608	Crotalus tigris	HYDIN	XM_039353527.1	15659	XP_039209461.1	5131
120312608	Crotalus tigris	HYDIN	XM_039353525.1	15665	XP_039209459.1	5133
120312608	Crotalus tigris	HYDIN	XM_039353530.1	12891	XP_039209464.1	4164
120312608	Crotalus tigris	HYDIN	XM_039353532.1	12205	XP_039209466.1	3923
120312608	Crotalus tigris	HYDIN	XM_039353531.1	12210	XP_039209465.1	3940
120312608	Crotalus tigris	HYDIN	XM_039353533.1	12227	XP_039209467.1	3923
120312608	Crotalus tigris	HYDIN	XM_039353534.1	11857	XP_039209468.1	3822
120312608	Crotalus tigris	HYDIN	XM_039353535.1	8896	XP_039209469.1	2838
120312608	Crotalus tigris	HYDIN	XM_039353536.1	7198	XP_039209470.1	2282
120312608	Crotalus tigris	HYDIN	XM_039353537.1	6722	XP_039209471.1	2110
120312608	Crotalus tigris	HYDIN	XM_039353538.1	3538	XP_039209472.1	1059
120917774	Rana temporaria	HYDIN	XM_040329299.1	15266	XP_040185233.1	5040
121607664	Chelmon rostratus	hydin	XM_041938586.1	15186	XP_041794520.1	5061
122985846	Thunnus albacares	hydin	XM_044356808.1	15596	XP_044212743.1	5050
122985846	Thunnus albacares	hydin	XM_044356809.1	15593	XP_044212744.1	5049
122985846	Thunnus albacares	hydin	XM_044356814.1	15470	XP_044212749.1	5008
122985846	Thunnus albacares	hydin	XM_044356813.1	15590	XP_044212748.1	5048
125887268	Epinephelus fuscoguttatus	hydin	XM_049573961.1	15562	XP_049429918.1	5079
126064502	Elephas maximus indicus	HYDIN	XR_007514557.1	8897		
126064502	Elephas maximus indicus	HYDIN	XR_007514558.1	8810		
126064502	Elephas maximus indicus	HYDIN	XR_007514559.1	8801		
126064502	Elephas maximus indicus	HYDIN	XR_007514560.1	4998		
126064502	Elephas maximus indicus	HYDIN	XM_049863606.1	16724	XP_049719563.1	5158
126064502	Elephas maximus indicus	HYDIN	XM_049863605.1	16887	XP_049719562.1	5158
126064502	Elephas maximus indicus	HYDIN	XM_049863611.1	16794	XP_049719568.1	5127
126064502	Elephas maximus indicus	HYDIN	XM_049863612.1	16665	XP_049719569.1	5084
126064502	Elephas maximus indicus	HYDIN	XM_049863610.1	16763	XP_049719567.1	5158
126064502	Elephas maximus indicus	HYDIN	XM_049863614.1	13450	XP_049719571.1	4365
126064502	Elephas maximus indicus	HYDIN	XM_049863616.1	11734	XP_049719573.1	3802
126064502	Elephas maximus indicus	HYDIN	XM_049863615.1	12682	XP_049719572.1	3802
126064502	Elephas maximus indicus	HYDIN	XM_049863617.1	10127	XP_049719574.1	3265
126064502	Elephas maximus indicus	HYDIN	XM_049863618.1	8881	XP_049719575.1	2848
126064502	Elephas maximus indicus	HYDIN	XM_049863620.1	8930	XP_049719577.1	2815
126064502	Elephas maximus indicus	HYDIN	XM_049863621.1	8938	XP_049719578.1	2807
126064502	Elephas maximus indicus	HYDIN	XM_049863609.1	16818	XP_049719566.1	5158
126064502	Elephas maximus indicus	HYDIN	XM_049863607.1	16844	XP_049719564.1	5158
126064502	Elephas maximus indicus	HYDIN	XM_049863613.1	15350	XP_049719570.1	4691
128103481	Peromyscus californicus insignis	Hydin	XR_008215695.1	11502		
128103481	Peromyscus californicus insignis	Hydin	XM_052727909.1	17111	XP_052583869.1	5085
128103481	Peromyscus californicus insignis	Hydin	XM_052727907.1	17329	XP_052583867.1	5158
128103481	Peromyscus californicus insignis	Hydin	XM_052727910.1	15421	XP_052583870.1	4467
128103481	Peromyscus californicus insignis	Hydin	XM_052727908.1	15659	XP_052583868.1	5149
128103481	Peromyscus californicus insignis	Hydin	XM_052727911.1	11339	XP_052583871.1	3740
128103481	Peromyscus californicus insignis	Hydin	XM_052727912.1	4997	XP_052583872.1	1627
131744483	Kogia breviceps	HYDIN	XM_059043993.2	15765	XP_058899976.1	5108
136107198	Patagioenas fasciata	HYDIN	XM_071814217.1	15554	XP_071670318.1	5136
136107198	Patagioenas fasciata	HYDIN	XM_071814219.1	15422	XP_071670320.1	5092
136107198	Patagioenas fasciata	HYDIN	XM_065848077.2	15605	XP_065704149.1	5153
136107198	Patagioenas fasciata	HYDIN	XM_071814220.1	5270	XP_071670321.1	1668
136107198	Patagioenas fasciata	HYDIN	XM_071814221.1	4847	XP_071670322.1	1572
137182541	Thunnus thynnus	hydin	XM_067588813.1	15594	XP_067444914.1	5051
137182541	Thunnus thynnus	hydin	XM_067588815.1	15468	XP_067444916.1	5009
137182541	Thunnus thynnus	hydin	XM_067588814.1	15588	XP_067444915.1	5049
139286327	Enoplosus armatus	hydin	XM_070907073.1	14767	XP_070763174.1	4869
100718497	Cavia porcellus	Hydin	XM_023565963.2	16481	XP_023421731.2	5113
101389467	Ceratotherium simum simum	LOC101389467	XM_004431814.2	15611	XP_004431871.1	5111
102186513	Capra hircus	HYDIN	XM_018063160.1	15749	XP_017918649.1	5124
107150921	Marmota marmota marmota	Hydin	XM_048792466.1	17240	XP_048648423.1	5105
107150921	Marmota marmota marmota	Hydin	XM_048792467.1	15521	XP_048648424.1	4741
109388732	Hipposideros armiger	HYDIN	XM_019653707.1	15040	XP_019509252.1	4886
110081287	Pogona vitticeps	HYDIN	XM_020797866.1	15518	XP_020653525.1	5086
113166172	Anabas testudineus	hydin	XM_026366147.1	15277	XP_026221932.1	4979
116057480	Sander lucioperca	hydin	XM_036003247.1	15053	XP_035859140.1	4988
116057480	Sander lucioperca	hydin	XM_036003248.1	15050	XP_035859141.1	4987
116057480	Sander lucioperca	hydin	XM_031309972.2	15056	XP_031165832.2	4988
121157934	Ochotona curzoniae	HYDIN	XM_040982405.1	15845	XP_040838339.1	5120
121157934	Ochotona curzoniae	HYDIN	XM_040982404.1	15845	XP_040838338.1	5120
122494437	Prionailurus bengalensis	HYDIN	XM_043599622.1	16468	XP_043455557.1	5111
123930484	Meles meles	HYDIN	XM_045986716.1	15753	XP_045842672.1	5114
125254200	Megalobrama amblycephala	hydin	XM_048168685.1	15066	XP_048024642.1	4823
125303401	Alosa alosa	hydin	XM_048257159.1	15721	XP_048113116.1	5058
125971313	Syngnathus scovelli	hydin	XM_049724438.2	15973	XP_049580395.1	4752
126502941	Alexandromys fortis	Hydin	XR_007592102.1	18920		
126502941	Alexandromys fortis	Hydin	XR_007592103.1	7023		
126502941	Alexandromys fortis	Hydin	XR_007592104.1	6994		
126502941	Alexandromys fortis	Hydin	XR_007592106.1	6625		
126502941	Alexandromys fortis	Hydin	XR_007592107.1	6579		
126502941	Alexandromys fortis	Hydin	XR_007592105.1	6641		
126502941	Alexandromys fortis	Hydin	XM_050144333.1	18317	XP_050000290.1	5116
126502941	Alexandromys fortis	Hydin	XM_050144331.1	18338	XP_050000288.1	5123
126502941	Alexandromys fortis	Hydin	XM_050144332.1	18335	XP_050000289.1	5122
126502941	Alexandromys fortis	Hydin	XM_050144330.1	18347	XP_050000287.1	5126
128146128	Harpia harpyja	HYDIN	XR_008236684.1	13369		
128146128	Harpia harpyja	HYDIN	XM_052797258.1	15506	XP_052653218.1	5089
128146128	Harpia harpyja	HYDIN	XM_052797257.1	15509	XP_052653217.1	5090
128146128	Harpia harpyja	HYDIN	XM_052797259.1	12285	XP_052653219.1	3998
128146128	Harpia harpyja	HYDIN	XM_052797260.1	4795	XP_052653220.1	1513
130536381	Takifugu flavidus	hydin	XM_057052281.1	10375	XP_056908261.1	3260
131352298	Hemibagrus wyckioides	hydin	XM_058388292.1	15514	XP_058244275.1	5086
132004778	Mustela nigripes	HYDIN	XM_059381282.1	16576	XP_059237265.1	5112
132582277	Heteronotia binoei	HYDIN	XM_060253816.1	15785	XP_060109799.1	5065
134161332	Pezoporus occidentalis	HYDIN	XM_062614024.1	11427	XP_062470008.1	3483
134557598	Prinia subflava	HYDIN	XM_063410735.1	7339	XP_063266805.1	1477
137125400	Channa argus	hydin	XM_067500815.1	18455	XP_067356916.1	4991
138726798	Phaenicophaeus curvirostris	HYDIN	XM_069868809.1	15232	XP_069724910.1	5063
139278680	Pristiophorus japonicus	hydin	XM_070897728.1	17388	XP_070753829.1	5121
101004679	Papio anubis	HYDIN	XR_004179730.1	9908		
101004679	Papio anubis	HYDIN	XM_021932150.2	15626	XP_021787842.2	5115
101004679	Papio anubis	HYDIN	XM_021932149.2	15651	XP_021787841.2	5115
101004679	Papio anubis	HYDIN	XM_021932148.2	15691	XP_021787840.2	5115
101350350	Trichechus manatus latirostris	HYDIN	XM_004387835.2	15748	XP_004387892.1	5045
103363726	Stegastes partitus	hydin	XM_008290584.1	15012	XP_008288806.1	5003
103753942	Manacus vitellinus	HYDIN	XM_029965490.1	2052	XP_029821350.1	683
104147275	Struthio camelus	HYDIN	XM_068956343.1	15334	XP_068812444.1	5082
109962591	Monopterus albus	hydin	XM_020604450.1	531	XP_020460106.1	92
115151966	Salmo trutta	hydin	XM_029696349.1	15803	XP_029552209.1	5103
115151966	Salmo trutta	hydin	XM_029696348.1	15821	XP_029552208.1	5109
115151966	Salmo trutta	hydin	XM_029696351.1	5934	XP_029552211.1	1890
116865672	Lontra canadensis	HYDIN	XM_032853995.1	16056	XP_032709886.1	5140
117371890	Periophthalmus magnuspinnatus	hydin	XM_055222224.1	14235	XP_055078199.1	4744
118228196	Anguilla anguilla	hydin	XM_035419534.1	15719	XP_035275425.1	4890
119486457	Sebastes umbrosus	hydin	XM_037766591.1	15547	XP_037622519.1	5071
119486457	Sebastes umbrosus	hydin	XM_037766593.1	15373	XP_037622521.1	5013
119486457	Sebastes umbrosus	hydin	XM_037766592.1	15430	XP_037622520.1	5032
119486457	Sebastes umbrosus	hydin	XM_037766590.1	15550	XP_037622518.1	5072
123625458	Lemur catta	HYDIN	XM_045534000.1	16444	XP_045389956.1	5111
123625458	Lemur catta	HYDIN	XM_045533999.1	5071	XP_045389955.1	1640
123625458	Lemur catta	HYDIN	XM_045533998.1	5092	XP_045389954.1	1647
125132379	Phacochoerus africanus	HYDIN	XM_047789543.1	16491	XP_047645499.1	5115
129546924	Moschus berezovskii	HYDIN	XM_055412372.1	15561	XP_055268347.1	5098
130435568	Triplophysa dalaica	hydin	XM_056766281.1	12262	XP_056622259.1	3810
130435568	Triplophysa dalaica	hydin	XM_056766276.1	15409	XP_056622254.1	4804
130435568	Triplophysa dalaica	hydin	XM_056766279.1	15244	XP_056622257.1	4749
130435568	Triplophysa dalaica	hydin	XM_056766277.1	15332	XP_056622255.1	4804
130435568	Triplophysa dalaica	hydin	XM_056766278.1	15215	XP_056622256.1	4767
130435568	Triplophysa dalaica	hydin	XM_056766280.1	14007	XP_056622258.1	4517
132690170	Panthera onca	HYDIN	XM_060650190.1	14897	XP_060506173.1	4885
133982526	Scomber scombrus	hydin	XM_062421581.1	15093	XP_062277565.1	5030
134880293	Eleginops maclovinus	hydin	XM_063907149.1	15151	XP_063763219.1	4978
136758869	Amia calva	hydin	XM_066713581.1	15850	XP_066569678.1	5145
136942268	Osmerus mordax	hydin	XM_067235121.1	14778	XP_067091222.1	4925
137861927	Anas acuta	HYDIN	XM_068693549.1	16016	XP_068549650.1	5108
138212389	Embiotoca jacksoni	hydin	XM_069172746.1	15335	XP_069028847.1	5005
139201301	Pempheris klunzingeri	hydin	XM_070830580.1	15875	XP_070686681.1	5260
140070444	Engystomops pustulosus	HYDIN	XM_072116976.1	15450	XP_071973077.1	5027
140070444	Engystomops pustulosus	HYDIN	XM_072116977.1	4634	XP_071973078.1	1459
140070444	Engystomops pustulosus	HYDIN	XM_072116978.1	4408	XP_071973079.1	1398
140210363	Mobula birostris	hydin	XM_072279252.1	16086	XP_072135353.1	5089
140210363	Mobula birostris	hydin	XM_072279251.1	16122	XP_072135352.1	5101
140210363	Mobula birostris	hydin	XM_072279249.1	16248	XP_072135350.1	5143
140210363	Mobula birostris	hydin	XM_072279248.1	16248	XP_072135349.1	5143
140210363	Mobula birostris	hydin	XM_072279250.1	16131	XP_072135351.1	5104
140210363	Mobula birostris	hydin	XM_072279247.1	16251	XP_072135348.1	5144
140210363	Mobula birostris	hydin	XM_072279253.1	14503	XP_072135354.1	4595
140210363	Mobula birostris	hydin	XM_072279254.1	11676	XP_072135355.1	3837
140210363	Mobula birostris	hydin	XM_072279255.1	6748	XP_072135356.1	2197
101426676	Dasypus novemcinctus	HYDIN	XM_071209089.1	15398	XP_071065190.1	5071
101426676	Dasypus novemcinctus	HYDIN	XM_058279757.2	15518	XP_058135740.1	5111
101426676	Dasypus novemcinctus	HYDIN	XM_071209090.1	14243	XP_071065191.1	4707
103466222	Poecilia reticulata	hydin	XM_008411666.1	14737	XP_008409888.1	4802
103466222	Poecilia reticulata	hydin	XM_008411665.1	14758	XP_008409887.1	4809
104017493	Nipponia nippon	HYDIN	XM_009470523.1	15381	XP_009468798.1	5126
105807968	Propithecus coquereli	HYDIN	XM_012641507.1	15046	XP_012496961.1	4947
108527450	Rhinopithecus bieti	HYDIN	XM_017868754.1	15587	XP_017724243.1	5114
109572882	Bos indicus	HYDIN	XM_070770879.1	15701	XP_070626980.1	5110
110149275	Odocoileus virginianus	HYDIN	XM_070451030.1	15622	XP_070307131.1	5091
110149275	Odocoileus virginianus	HYDIN	XM_070451031.1	14355	XP_070307132.1	4715
112646612	Canis lupus dingo	HYDIN	XM_049110700.1	15602	XP_048966657.1	5072
112646612	Canis lupus dingo	HYDIN	XM_049110701.1	15527	XP_048966658.1	5047
112646612	Canis lupus dingo	HYDIN	XM_049110698.1	15737	XP_048966655.1	5117
112646612	Canis lupus dingo	HYDIN	XM_049110699.1	15556	XP_048966656.1	5117
115782024	Archocentrus centrarchus	hydin	XM_030731993.1	596	XP_030587853.1	174
115804836	Chanos chanos	hydin	XM_030765327.1	14817	XP_030621187.1	4938
116517891	Thamnophis elegans	HYDIN	XM_032231077.1	15387	XP_032086968.1	5095
116743994	Phocoena sinus	HYDIN	XM_032613277.1	15486	XP_032469168.1	5008
118331018	Morone saxatilis	hydin	XM_035665779.1	15200	XP_035521672.1	4952
121664439	Corvus kubaryi	HYDIN	XM_042027746.1	1606	XP_041883680.1	528
122362538	Puntigrus tetrazona	hydin	XM_043264030.1	16104	XP_043119965.1	4830
125089288	Lutra lutra	HYDIN	XM_047711407.1	16387	XP_047567363.1	5140
125089288	Lutra lutra	HYDIN	XM_047711408.1	14325	XP_047567364.1	4701
127020990	Gymnogyps californianus	HYDIN	XM_050903888.1	15483	XP_050759845.1	5129
129496562	Nyctereutes procyonoides	HYDIN	XM_055304626.1	15449	XP_055160601.1	5110
130044343	Sorex fumeus	HYDIN	XM_056137053.1	15363	XP_055993028.1	5098
130579559	Malurus melanocephalus	HYDIN	XM_057376461.1	3376	XP_057232444.1	550
130610172	Pezoporus wallicus	HYDIN	XM_057429842.1	15613	XP_057285825.1	5112
133131557	Conger conger	hydin	XM_061246932.1	15839	XP_061102916.1	5043
133403021	Phycodurus eques	hydin	XM_061677469.1	14880	XP_061533453.1	4776
133403021	Phycodurus eques	hydin	XM_061677470.1	14646	XP_061533454.1	4698
133403021	Phycodurus eques	hydin	XM_061677471.1	11789	XP_061533455.1	3877
137752689	Eschrichtius robustus	HYDIN	XM_068527442.1	15459	XP_068383543.1	5119
137752689	Eschrichtius robustus	HYDIN	XM_068527441.1	15432	XP_068383542.1	5111
138582965	Ambystoma mexicanum	HYDIN	XM_069654775.1	16875	XP_069510876.1	5193
104677812	Rhinopithecus roxellana	HYDIN	XM_030924912.1	15354	XP_030780772.1	5114
109310446	Crocodylus porosus	HYDIN	XM_019535579.1	16179	XP_019391124.1	5137
109310446	Crocodylus porosus	HYDIN	XM_019535580.1	16176	XP_019391125.1	5136
110520526	Oncorhynchus mykiss	hydin	XM_021597922.2	16054	XP_021453597.2	5103
110520526	Oncorhynchus mykiss	hydin	XM_021597913.2	16072	XP_021453588.2	5109
110520526	Oncorhynchus mykiss	hydin	XM_036975199.1	13710	XP_036831094.1	4345
115431826	Sphaeramia orbicularis	hydin	XM_030152482.1	14265	XP_030008342.1	4750
116070168	Mastomys coucha	Hydin	XM_031341421.1	15781	XP_031197281.1	5155
116070168	Mastomys coucha	Hydin	XM_031341424.1	15550	XP_031197284.1	5078
116070168	Mastomys coucha	Hydin	XM_031341423.1	15616	XP_031197283.1	5109
116070168	Mastomys coucha	Hydin	XM_031341425.1	9742	XP_031197285.1	3199
116070168	Mastomys coucha	Hydin	XM_031341422.1	15590	XP_031197282.1	5130
118315136	Scophthalmus maximus	hydin	XM_047333183.1	15221	XP_047189139.1	4932
118315136	Scophthalmus maximus	hydin	XM_047333186.1	15194	XP_047189142.1	4923
118315136	Scophthalmus maximus	hydin	XM_047333184.1	15220	XP_047189140.1	4932
118315136	Scophthalmus maximus	hydin	XM_047333185.1	15193	XP_047189141.1	4923
118315136	Scophthalmus maximus	hydin	XM_035642158.2	15149	XP_035498051.2	4939
118584567	Onychomys torridus	Hydin	XM_036188859.1	14275	XP_036044752.1	4655
119209213	Pungitius pungitius	hydin	XM_062557872.1	15504	XP_062413856.1	4969
120564687	Perca fluviatilis	hydin	XM_039809874.1	15536	XP_039665808.1	5002
120564687	Perca fluviatilis	hydin	XM_039809873.1	15563	XP_039665807.1	5011
120792838	Xiphias gladius	hydin	XM_040132204.1	14253	XP_039988138.1	4745
121076627	Cygnus olor	HYDIN	XR_005823631.1	13123		
121076627	Cygnus olor	HYDIN	XM_040571108.1	15365	XP_040427042.1	5067
121076627	Cygnus olor	HYDIN	XM_040571109.1	15338	XP_040427043.1	5058
121076627	Cygnus olor	HYDIN	XM_040571110.1	15215	XP_040427044.1	5017
121076627	Cygnus olor	HYDIN	XM_040571112.1	11546	XP_040427046.1	3815
121076627	Cygnus olor	HYDIN	XM_040571113.1	6948	XP_040427047.1	2281
121076627	Cygnus olor	HYDIN	XM_040571114.1	5878	XP_040427048.1	1930
121076627	Cygnus olor	HYDIN	XM_040571115.1	3443	XP_040427049.1	1082
121076627	Cygnus olor	HYDIN	XM_040571111.1	13997	XP_040427045.1	4077
121181925	Toxotes jaculatrix	hydin	XM_041038154.1	15661	XP_040894088.1	5102
122207588	Panthera leo	HYDIN	XR_006196932.1	8447		
122207588	Panthera leo	HYDIN	XM_042917620.1	15655	XP_042773554.1	5112
122207588	Panthera leo	HYDIN	XM_042917622.1	15683	XP_042773556.1	5112
122207588	Panthera leo	HYDIN	XM_042917618.1	15664	XP_042773552.1	5112
122207588	Panthera leo	HYDIN	XM_042917627.1	15506	XP_042773561.1	5058
122207588	Panthera leo	HYDIN	XM_042917629.1	15380	XP_042773563.1	4982
122207588	Panthera leo	HYDIN	XM_042917630.1	12203	XP_042773564.1	3968
122207588	Panthera leo	HYDIN	XM_042917631.1	10192	XP_042773565.1	3224
122207588	Panthera leo	HYDIN	XM_042917632.1	5720	XP_042773566.1	1810
122207588	Panthera leo	HYDIN	XM_042917625.1	15502	XP_042773559.1	5112
122207588	Panthera leo	HYDIN	XM_042917624.1	15528	XP_042773558.1	5112
122207588	Panthera leo	HYDIN	XM_042917619.1	15545	XP_042773553.1	5112
122207588	Panthera leo	HYDIN	XM_042917628.1	15384	XP_042773562.1	5058
122207588	Panthera leo	HYDIN	XM_042917621.1	15603	XP_042773555.1	5112
122207588	Panthera leo	HYDIN	XM_042917626.1	15392	XP_042773560.1	5058
124000692	Oncorhynchus gorbuscha	hydin	XM_046307270.1	15779	XP_046163226.1	5103
124000692	Oncorhynchus gorbuscha	hydin	XM_046307262.1	15797	XP_046163218.1	5109
125402478	Myodes glareolus	Hydin	XM_048437266.1	15627	XP_048293223.1	5133
127597637	Hippocampus zosterae	hydin	XM_052060792.1	15425	XP_051916752.1	4771
127597637	Hippocampus zosterae	hydin	XM_052060793.1	15416	XP_051916753.1	4768
129705249	Leucoraja erinaceus	hydin	XM_055648745.1	17119	XP_055504720.1	5134
130258033	Oenanthe melanoleuca	HYDIN	XM_056501050.1	3009	XP_056357025.1	1002
132973506	Labrus mixtus	hydin	XM_061036995.1	14629	XP_060892978.1	4795
134630601	Pelmatolapia mariae	hydin	XM_065471465.1	6834	XP_065327537.1	2277
135256185	Anguilla rostrata	hydin	XM_064338028.1	16350	XP_064194098.1	5135
136047160	Cyrtonyx montezumae	HYDIN	XM_065734211.1	9063	XP_065590283.1	3020
136709274	Hoplias malabaricus	hydin	XM_066684401.1	15281	XP_066540498.1	5019
136709274	Hoplias malabaricus	hydin	XM_066684403.1	15278	XP_066540500.1	5018
136709274	Hoplias malabaricus	hydin	XM_066684405.1	15134	XP_066540502.1	4970
136709274	Hoplias malabaricus	hydin	XM_066684402.1	15243	XP_066540499.1	5019
138160765	Petaurus breviceps papuanus	HYDIN	XM_069087496.1	15643	XP_068943597.1	5043
139802180	Heliangelus exortis	HYDIN	XM_071757067.1	15346	XP_071613168.1	5014
100547126	Meleagris gallopavo	HYDIN	XM_019619791.2	15634	XP_019475336.1	5107
102107443	Pseudopodoces humilis	HYDIN	XM_005530128.1	2301	XP_005530185.1	767
103233167	Chlorocebus sabaeus	HYDIN	XM_007993708.2	17812	XP_007991899.2	5115
103673581	Ursus maritimus	HYDIN	XM_008702363.2	16753	XP_008700585.2	5119
104403692	Nestor notabilis	HYDIN	XM_010011927.1	14103	XP_010010229.1	4701
104687518	Corvus cornix cornix	HYDIN	XM_039558593.1	2370	XP_039414527.1	789
105073573	Camelus bactrianus	HYDIN	XR_006727055.1	5183		
105073573	Camelus bactrianus	HYDIN	XR_006727056.1	4238		
105073573	Camelus bactrianus	HYDIN	XM_010960881.2	15832	XP_010959183.1	5112
105537214	Mandrillus leucophaeus	HYDIN	XM_011976766.1	15724	XP_011832156.1	5115
105537214	Mandrillus leucophaeus	HYDIN	XM_011976767.1	16014	XP_011832157.1	5115
117359874	Geotrypetes seraphini	HYDIN	XM_033943280.1	16195	XP_033799171.1	5079
117359874	Geotrypetes seraphini	HYDIN	XM_033943278.1	16584	XP_033799169.1	5096
117359874	Geotrypetes seraphini	HYDIN	XM_033943277.1	16671	XP_033799168.1	5125
117359874	Geotrypetes seraphini	HYDIN	XM_033943279.1	16563	XP_033799170.1	5089
117359874	Geotrypetes seraphini	HYDIN	XM_033943282.1	16266	XP_033799173.1	4990
117359874	Geotrypetes seraphini	HYDIN	XM_033943276.1	16707	XP_033799167.1	5137
117359874	Geotrypetes seraphini	HYDIN	XM_033943283.1	5199	XP_033799174.1	1558
117359874	Geotrypetes seraphini	HYDIN	XM_033943284.1	4822	XP_033799175.1	1408
122126161	Dipodomys spectabilis	Hydin	XM_042700777.1	15336	XP_042556711.1	5105
122126161	Dipodomys spectabilis	Hydin	XM_042700776.1	15315	XP_042556710.1	5103
122739505	Dromiciops gliroides	HYDIN	XM_043981230.1	16128	XP_043837165.1	5234
123025342	Varanus komodoensis	HYDIN	XM_044433931.1	15660	XP_044289866.1	5098
124396136	Silurus meridionalis	hydin	XM_046865145.1	15640	XP_046721101.1	4999
125620741	Caretta caretta	HYDIN	XM_048816820.1	16389	XP_048672777.1	5147
125699199	Lagopus muta	HYDIN	XM_048958484.1	16421	XP_048814441.1	5118
129015565	Pongo pygmaeus	HYDIN	XM_063654515.1	16388	XP_063510585.1	5121
129181886	Dunckerocampus dactyliophorus	hydin	XM_054777622.1	15317	XP_054633597.1	4787
129212298	Grus americana	HYDIN	XM_054840701.1	16332	XP_054696676.1	5101
129212298	Grus americana	HYDIN	XM_054840702.1	14763	XP_054696677.1	4872
129419374	Misgurnus anguillicaudatus	hydin	XM_055174500.1	14907	XP_055030475.1	4782
131911715	Peromyscus eremicus	Hydin	XM_059264008.1	15680	XP_059119991.1	5150
134408967	Elgaria multicarinata webbii	HYDIN	XM_063141487.1	15684	XP_062997557.1	5088
137022927	Chanodichthys erythropterus	hydin	XM_067389397.1	14753	XP_067245498.1	4828
138649290	Ranitomeya imitator	HYDIN	XM_069739547.1	15748	XP_069595648.1	4971
139605852	Trachinotus anak	hydin	XM_071457702.1	15574	XP_071313803.1	4997
139605852	Trachinotus anak	hydin	XM_071457716.1	15546	XP_071313817.1	4988
139605852	Trachinotus anak	hydin	XM_071457709.1	15485	XP_071313810.1	4997
140306747	Leuresthes tenuis	hydin	XM_072385340.1	15211	XP_072241441.1	5053
100583141	Nomascus leucogenys	HYDIN	XM_030829570.1	15557	XP_030685430.1	5120
100583141	Nomascus leucogenys	HYDIN	XM_030829576.1	3717	XP_030685436.1	1027
100583141	Nomascus leucogenys	HYDIN	XM_030829580.1	3147	XP_030685440.1	922
100671686	Loxodonta africana	HYDIN	XM_064273799.1	16138	XP_064129869.1	5120
100945998	Otolemur garnettii	HYDIN	XM_012806119.1	15576	XP_012661573.1	5119
100945998	Otolemur garnettii	HYDIN	XM_003791377.2	15570	XP_003791425.1	5117
102772638	Myotis davidii	HYDIN	XM_015558788.1	15567	XP_015414274.1	4981
103041600	Astyanax mexicanus	hydin	XM_049483464.1	16259	XP_049339421.1	4956
103041600	Astyanax mexicanus	hydin	XM_049483465.1	16256	XP_049339422.1	4955
103041600	Astyanax mexicanus	hydin	XM_049483467.1	16247	XP_049339424.1	4952
103041600	Astyanax mexicanus	hydin	XM_049483466.1	16256	XP_049339423.1	4955
103041600	Astyanax mexicanus	hydin	XM_049483468.1	14096	XP_049339425.1	4596
103735648	Nannospalax galili	Hydin	XM_008834989.1	15114	XP_008833211.1	5000
103922274	Pygoscelis adeliae	HYDIN	XM_009330382.1	15423	XP_009328657.1	5140
104996621	Bison bison bison	HYDIN	XM_010850902.1	15671	XP_010849204.1	5110
105491299	Macaca nemestrina	LOC105491299	XM_024795897.2	16437	XP_024651665.2	5116
105491299	Macaca nemestrina	LOC105491299	XM_071084900.1	6752	XP_070941001.1	2154
105491299	Macaca nemestrina	LOC105491299	XM_011757559.2	9258	XP_011755861.2	3004
105491299	Macaca nemestrina	LOC105491299	XM_011757560.2	4138	XP_011755862.1	1216
105491299	Macaca nemestrina	LOC105491299	XM_024795901.2	15264	XP_024651669.2	4962
