NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
114429603	Parambassis ranga	matn1	XM_028398330.1	1954	XP_028254131.1	489
116886873	Rattus rattus	Matn1	XM_032888332.1	1879	XP_032744223.1	497
116886873	Rattus rattus	Matn1	XM_032888339.1	1596	XP_032744230.1	498
117868410	Trachemys scripta elegans	MATN1	XM_034754320.1	1532	XP_034610211.1	491
121291730	Carcharodon carcharias	matn1	XM_041213232.1	1485	XP_041069166.1	494
122898634	Neogale vison	MATN1	XM_044236348.1	1964	XP_044092283.1	497
124376132	Silurus meridionalis	matn1	XM_046835070.1	1989	XP_046691026.1	485
124959929	Sciurus carolinensis	Matn1	XM_047518420.1	1779	XP_047374376.1	496
128652431	Bombina bombina	MATN1	XM_053705370.1	1826	XP_053561345.1	514
129343379	Eublepharis macularius	MATN1	XM_054999560.1	2587	XP_054855535.1	492
130128847	Lampris incognitus	matn1	XM_056298604.1	1473	XP_056154579.1	490
130145387	Falco biarmicus	MATN1	XM_056330063.1	7092	XP_056186038.1	577
130475322	Euleptes europaea	MATN1	XM_056847077.1	1536	XP_056703055.1	492
132829782	Hemiscyllium ocellatum	matn1	XM_060847148.1	1797	XP_060703131.1	497
133231718	Bos javanicus	MATN1	XR_009731212.1	2257		
133231718	Bos javanicus	MATN1	XM_061390220.1	2539	XP_061246204.1	544
137126169	Channa argus	matn1	XM_067502665.1	1707	XP_067358766.1	496
137126169	Channa argus	matn1	XM_067502674.1	1571	XP_067358775.1	451
140190113	Mobula birostris	matn1	XM_072246609.1	2580	XP_072102710.1	516
140412484	Scyliorhinus torazame	matn1	XM_072500826.1	2461	XP_072356927.1	497
140412484	Scyliorhinus torazame	matn1	XM_072500828.1	2483	XP_072356929.1	497
140412484	Scyliorhinus torazame	matn1	XM_072500829.1	2452	XP_072356930.1	497
396505	Gallus gallus	MATN1	NM_001030375.3	2869	NP_001025546.3	493
100452277	Pongo abelii	MATN1	XM_054549479.1	1467	XP_054405454.1	488
103179612	Callorhinchus milii	matn1	XM_007894988.1	1428	XP_007893179.1	475
103472312	Poecilia reticulata	matn1	XM_017307294.1	2040	XP_017162783.1	465
103472312	Poecilia reticulata	matn1	XM_008421839.2	2159	XP_008420061.1	486
103608390	Galeopterus variegatus	MATN1	XM_008592829.1	2012	XP_008591051.1	496
104029776	Pelecanus crispus	MATN1	XM_009481247.1	567	XP_009479522.1	188
105085820	Camelus dromedarius	MATN1	XM_064493321.1	1660	XP_064349391.1	546
109631884	Paralichthys olivaceus	matn1	XM_020090917.2	1955	XP_019946476.1	491
109631884	Paralichthys olivaceus	matn1	XM_069515867.1	1832	XP_069371968.1	450
112414370	Neophocaena asiaeorientalis asiaeorientalis	MATN1	XM_024766862.1	1531	XP_024622630.1	495
113184862	Urocitellus parryii	Matn1	XM_026391757.1	1518	XP_026247542.1	496
113972677	Neopelma chrysocephalum	MATN1	XM_027694005.1	2633	XP_027549806.1	493
116837640	Chelonoidis abingdonii	MATN1	XM_032802216.1	1476	XP_032658107.1	491
119785914	Cyprinodon tularosa	matn1	XM_038288857.1	1710	XP_038144785.1	491
121661579	Corvus kubaryi	MATN1	XM_042021938.1	2731	XP_041877872.1	493
126072816	Elephas maximus indicus	MATN1	XM_049878549.1	1662	XP_049734506.1	496
128462166	Pleuronectes platessa	matn1	XM_053447465.1	1815	XP_053303440.1	491
128827776	Malaclemys terrapin pileata	MATN1	XM_054011884.1	2836	XP_053867859.1	491
130198021	Pseudoliparis swirei	matn1	XM_056421062.1	1443	XP_056277037.1	480
131204536	Ahaetulla prasina	MATN1	XM_058195922.1	1479	XP_058051905.1	492
133088798	Eubalaena glacialis	MATN1	XM_061186882.1	1488	XP_061042865.1	495
133395487	Phycodurus eques	matn1	XM_061664440.1	1916	XP_061520424.1	491
133395487	Phycodurus eques	matn1	XM_061664438.1	1874	XP_061520422.1	491
133395487	Phycodurus eques	matn1	XM_061664439.1	1751	XP_061520423.1	450
133461093	Cololabis saira	matn1	XM_061741868.1	2135	XP_061597852.1	449
133461093	Cololabis saira	matn1	XM_061741867.1	2256	XP_061597851.1	490
134503126	Candoia aspera	MATN1	XM_063311769.1	2010	XP_063167839.1	431
136962523	Osmerus mordax	matn1	XM_067256313.1	1527	XP_067112414.1	508
137607029	Antennarius striatus	matn1	XM_068332451.1	1955	XP_068188552.1	451
137607029	Antennarius striatus	matn1	XM_068332450.1	2075	XP_068188551.1	492
138214620	Embiotoca jacksoni	matn1	XM_069176373.1	1653	XP_069032474.1	494
101598016	Jaculus jaculus	Matn1	XM_004665168.2	1987	XP_004665225.1	496
102392718	Bubalus bubalis	MATN1	XM_006054585.4	3495	XP_006054647.4	497
102392718	Bubalus bubalis	MATN1	XM_045164632.1	3338	XP_045020567.1	504
102392718	Bubalus bubalis	MATN1	XM_045164633.1	2941	XP_045020568.1	443
102392718	Bubalus bubalis	MATN1	XM_045164634.1	2326	XP_045020569.1	442
102799015	Neolamprologus brichardi	matn1	XM_035906518.1	1973	XP_035762411.1	448
102799015	Neolamprologus brichardi	matn1	XM_035906517.1	2105	XP_035762410.1	492
103915424	Pygoscelis adeliae	MATN1	XM_009322235.1	1733	XP_009320510.1	493
104253470	Gavia stellata	MATN1	XM_009806941.2	1482	XP_009805243.1	493
106981662	Acinonyx jubatus	MATN1	XM_053210300.1	2322	XP_053066275.1	496
112981184	Dromaius novaehollandiae	MATN1	XM_026096640.2	1666	XP_025952425.2	488
113126487	Mastacembelus armatus	matn1	XM_026300523.1	2515	XP_026156308.1	622
113126487	Mastacembelus armatus	matn1	XM_026300524.1	1972	XP_026156309.1	490
115299158	Suricata suricatta	MATN1	XM_029948486.1	1881	XP_029804346.1	468
115299158	Suricata suricatta	MATN1	XM_029948485.1	1959	XP_029804345.1	496
121524168	Cheilinus undulatus	matn1	XM_041809426.1	1946	XP_041665360.1	490
122227280	Panthera leo	MATN1	XM_042951648.1	1970	XP_042807582.1	496
125718815	Brienomyrus brachyistius	matn1	XM_048992924.1	3144	XP_048848881.1	492
125718815	Brienomyrus brachyistius	matn1	XM_048992925.1	3184	XP_048848882.1	451
125913702	Panthera uncia	MATN1	XM_049618893.1	1751	XP_049474850.1	576
127603193	Hippocampus zosterae	matn1	XM_052069290.1	2352	XP_051925250.1	493
128819149	Vidua macroura	MATN1	XM_053999110.1	2000	XP_053855085.1	642
129537860	Moschus berezovskii	MATN1	XM_055397694.1	1815	XP_055253669.1	497
129647901	Bubalus kerabau	MATN1	XM_055574828.1	1712	XP_055430803.1	497
130246968	Danio aesculapii	matn1	XM_056480137.1	1970	XP_056336112.1	446
130246968	Danio aesculapii	matn1	XM_056480136.1	2097	XP_056336111.1	489
130375445	Gadus chalcogrammus	matn1	XM_056582370.1	1479	XP_056438345.1	492
130518381	Takifugu flavidus	matn1	XM_057020934.1	1913	XP_056876914.1	468
130518381	Takifugu flavidus	matn1	XM_057020935.1	1767	XP_056876915.1	450
130518381	Takifugu flavidus	matn1	XM_057020933.1	1890	XP_056876913.1	491
130884241	Chionomys nivalis	Matn1	XM_057785275.1	1500	XP_057641258.1	499
131984339	Centropristis striata	matn1	XM_059349206.1	1550	XP_059205189.1	480
132900670	Neoarius graeffei	matn1	XM_060942918.1	3075	XP_060798901.1	487
132900670	Neoarius graeffei	matn1	XM_060942919.1	3072	XP_060798902.1	486
137673277	Nyctibius grandis	MATN1	XM_068417990.1	1482	XP_068274091.1	493
139321364	Pituophis catenifer annectens	MATN1	XM_070950036.1	1479	XP_070806137.1	492
101647101	Echinops telfairi	MATN1	XM_004705040.2	1697	XP_004705097.1	498
102445692	Pelodiscus sinensis	MATN1	XM_006134553.3	1699	XP_006134615.1	491
102915957	Peromyscus maniculatus bairdii	Matn1	XM_042272617.1	1856	XP_042128551.1	499
103363646	Stegastes partitus	matn1	XM_008290482.1	1473	XP_008288704.1	490
104015719	Nipponia nippon	MATN1	XM_009468510.1	1734	XP_009466785.1	493
104474332	Chlamydotis macqueenii	MATN1	XM_010115972.1	1287	XP_010114274.1	348
105012430	Esox lucius	matn1	XM_010873261.3	2214	XP_010871563.2	529
106515754	Austrofundulus limnaeus	matn1	XM_014005689.1	1991	XP_013861143.1	448
106515754	Austrofundulus limnaeus	matn1	XM_014005688.1	2114	XP_013861142.1	489
110167261	Boleophthalmus pectinirostris	matn1	XM_020932591.2	1805	XP_020788250.1	488
110167261	Boleophthalmus pectinirostris	matn1	XM_055157060.1	1681	XP_055013035.1	447
112299620	Desmodus rotundus	MATN1	XM_024554894.3	1968	XP_024410662.1	496
113877727	Bos indicus x Bos taurus	MATN1	XM_027518133.1	3462	XP_027373934.1	544
117007373	Catharus ustulatus	MATN1	XM_033080462.1	2834	XP_032936353.1	514
117378828	Periophthalmus magnuspinnatus	matn1	XM_055225226.1	1869	XP_055081201.1	487
117378828	Periophthalmus magnuspinnatus	matn1	XM_033975520.2	1742	XP_033831411.1	445
117378828	Periophthalmus magnuspinnatus	matn1	XM_033975519.2	1864	XP_033831410.1	486
117562932	Gymnodraco acuticeps	matn1	XM_034240993.1	1916	XP_034096884.1	490
118087901	Zootoca vivipara	MATN1	XM_035120965.2	1447	XP_034976856.2	478
122750858	Dromiciops gliroides	MATN1	XM_043997701.1	1491	XP_043853636.1	496
122969804	Thunnus albacares	matn1	XM_044335782.1	2021	XP_044191717.1	490
122969804	Thunnus albacares	matn1	XM_044335783.1	1897	XP_044191718.1	449
125285323	Alosa alosa	matn1	XM_048229725.1	1975	XP_048085682.1	471
125285323	Alosa alosa	matn1	XM_048229724.1	2097	XP_048085681.1	493
125285323	Alosa alosa	matn1	XM_048229723.1	2100	XP_048085680.1	494
125987430	Syngnathus scovelli	matn1	XM_049751823.2	1815	XP_049607780.1	451
125987430	Syngnathus scovelli	matn1	XM_049751822.2	1933	XP_049607779.1	492
128333097	Hemicordylus capensis	MATN1	XM_053268174.1	1728	XP_053124149.1	492
130084264	Rhinichthys klamathensis goyatoka	matn1	XM_056249522.1	2410	XP_056105497.1	486
130084264	Rhinichthys klamathensis goyatoka	matn1	XM_056249520.1	2414	XP_056105495.1	489
130084264	Rhinichthys klamathensis goyatoka	matn1	XM_056249521.1	2386	XP_056105496.1	489
130084264	Rhinichthys klamathensis goyatoka	matn1	XM_056249523.1	2254	XP_056105498.1	446
132450632	Gadus macrocephalus	matn1	XM_060042617.1	1956	XP_059898600.1	456
132450632	Gadus macrocephalus	matn1	XM_060042616.1	2078	XP_059898599.1	497
135997815	Caloenas nicobarica	MATN1	XM_065650705.1	1482	XP_065506777.1	493
137199069	Thunnus thynnus	matn1	XM_067613190.1	2478	XP_067469291.1	490
137199069	Thunnus thynnus	matn1	XM_067613191.1	2340	XP_067469292.1	449
17180	Mus musculus	Matn1	NM_010769.2	2002	NP_034899.2	500
101028012	Saimiri boliviensis	MATN1	XM_003937601.2	3804	XP_003937650.2	496
101374026	Odobenus rosmarus divergens	MATN1	XM_004406385.1	1535	XP_004406442.1	496
104837226	Haliaeetus leucocephalus	MATN1	XM_010576236.1	1733	XP_010574538.1	493
105290550	Pteropus vampyrus	MATN1	XM_011357790.2	1988	XP_011356092.1	496
106960825	Poecilia latipinna	matn1	XM_015054167.1	1787	XP_014909653.1	468
106960825	Poecilia latipinna	matn1	XM_015054166.1	1907	XP_014909652.1	489
107542373	Miniopterus natalensis	MATN1	XM_016219679.1	2064	XP_016075165.1	496
113622409	Sagmatias obliquidens	LOC113622409	XM_027110706.1	1638	XP_026966507.1	495
115579105	Sparus aurata	matn1	XM_030412611.1	2425	XP_030268471.1	492
115579105	Sparus aurata	matn1	XM_030412610.1	2303	XP_030268470.1	493
115912935	Camarhynchus parvulus	MATN1	XM_030964742.1	2746	XP_030820602.1	493
118905343	Balaenoptera musculus	MATN1	XM_036871985.1	1632	XP_036727880.1	495
120232031	Hyaena hyaena	MATN1	XM_039232415.1	2103	XP_039088346.1	496
121915684	Sceloporus undulatus	MATN1	XM_042440116.1	2541	XP_042296050.1	468
122187781	Lagopus leucura	MATN1	XM_042885587.1	2875	XP_042741521.1	493
124012864	Oncorhynchus gorbuscha	matn1	XM_046326869.1	2248	XP_046182825.1	494
125133424	Phacochoerus africanus	MATN1	XM_047791540.1	1809	XP_047647496.1	522
125464867	Stegostoma tigrinum	matn1	XM_048557729.2	2292	XP_048413686.1	497
126957465	Macaca thibetana thibetana	MATN1	XM_050795414.1	1920	XP_050651371.1	495
127358223	Dicentrarchus labrax	matn1	XM_051391179.1	1844	XP_051247139.1	451
127358223	Dicentrarchus labrax	matn1	XM_051391178.1	1967	XP_051247138.1	492
128152679	Harpia harpyja	MATN1	XM_052811249.1	2018	XP_052667209.1	511
128600613	Ictalurus furcatus	matn1	XM_053613217.1	3249	XP_053469192.1	486
132478437	Mesoplodon densirostris	MATN1	XM_060081604.1	1488	XP_059937587.1	495
138153903	Petaurus breviceps papuanus	MATN1	XM_069078315.1	1491	XP_068934416.1	496
139279750	Pristiophorus japonicus	matn1	XM_070898946.1	2346	XP_070755047.1	496
139602888	Agelaius tricolor	MATN1	XM_071453092.1	1629	XP_071309193.1	493
140261861	Excalfactoria chinensis	MATN1	XM_072355749.1	1392	XP_072211850.1	463
100714767	Cavia porcellus	Matn1	XM_013153789.3	2250	XP_013009243.2	496
100994457	Pan paniscus	MATN1	XM_055095781.2	3574	XP_054951756.1	496
100994457	Pan paniscus	MATN1	XM_055095775.2	3281	XP_054951750.1	401
101437891	Dasypus novemcinctus	MATN1	XM_004465718.4	1612	XP_004465775.2	496
104140813	Struthio camelus	MATN1	XM_068917654.1	2787	XP_068773755.1	432
104140813	Struthio camelus	MATN1	XM_009669798.2	2842	XP_009668093.1	493
104358377	Tyto alba	MATN1	XM_009963968.3	2848	XP_009962270.1	493
105066792	Camelus bactrianus	MATN1	XM_010952208.2	1965	XP_010950510.1	499
107394784	Nothobranchius furzeri	matn1	XM_015973879.3	2068	XP_015829365.1	491
108897777	Lates calcarifer	matn1	XM_018697552.2	2039	XP_018553068.1	490
108897777	Lates calcarifer	matn1	XM_018697553.2	1913	XP_018553069.1	449
109908606	Oncorhynchus kisutch	matn1	XM_031793270.1	2132	XP_031649130.1	474
109908606	Oncorhynchus kisutch	matn1	XM_031793272.1	2145	XP_031649132.1	470
109908606	Oncorhynchus kisutch	matn1	XM_031793269.1	2251	XP_031649129.1	494
111223391	Seriola dumerili	matn1	XM_022747513.1	1473	XP_022603234.1	490
112931781	Vulpes vulpes	MATN1	XM_026014525.1	2078	XP_025870310.1	496
113661589	Tachysurus fulvidraco	matn1	XM_047808066.1	2130	XP_047664022.1	486
113661589	Tachysurus fulvidraco	matn1	XM_047808067.1	2983	XP_047664023.1	486
113958812	Corapipo altera	MATN1	XM_027667353.1	1939	XP_027523154.1	461
114614348	Grammomys surdaster	Matn1	XM_028759993.1	1968	XP_028615826.1	496
116095779	Mastomys coucha	Matn1	XM_031377031.1	1820	XP_031232891.1	605
116498116	Aythya fuligula	MATN1	XM_032202358.1	1817	XP_032058249.1	493
118399554	Oncorhynchus keta	matn1	XM_035795724.2	2164	XP_035651617.1	453
118399554	Oncorhynchus keta	matn1	XM_035795723.2	2284	XP_035651616.1	494
125173024	Prionailurus viverrinus	MATN1	XM_047871783.1	1491	XP_047727739.1	496
129454592	Misgurnus anguillicaudatus	matn1	XM_055219147.1	7522	XP_055075122.1	2477
133996359	Scomber scombrus	matn1	XM_062435912.1	1634	XP_062291896.1	492
133996359	Scomber scombrus	matn1	XM_062435913.1	1628	XP_062291897.1	490
134429928	Melospiza melodia melodia	MATN1	XM_063177343.1	2049	XP_063033413.1	493
137037644	Chanodichthys erythropterus	matn1	XM_067411827.1	2210	XP_067267928.1	457
137037644	Chanodichthys erythropterus	matn1	XM_067411825.1	2306	XP_067267926.1	489
137037644	Chanodichthys erythropterus	matn1	XM_067411826.1	2064	XP_067267927.1	489
138076761	Capricornis sumatraensis	MATN1	XM_068969076.1	1494	XP_068825177.1	497
138730337	Phaenicophaeus curvirostris	MATN1	XM_069875450.1	1708	XP_069731551.1	501
139927861	Centroberyx gerrardi	matn1	XM_071920150.1	2260	XP_071776251.1	490
139927861	Centroberyx gerrardi	matn1	XM_071920151.1	2263	XP_071776252.1	491
100032825	Monodelphis domestica	MATN1	XM_001381718.4	1483	XP_001381755.3	487
100661736	Loxodonta africana	MATN1	XR_002787051.2	12616		
100661736	Loxodonta africana	MATN1	XR_010321357.1	11721		
100661736	Loxodonta africana	MATN1	XR_010321356.1	12748		
100661736	Loxodonta africana	MATN1	XM_064281596.1	13497	XP_064137666.1	568
100661736	Loxodonta africana	MATN1	XM_003415446.4	12977	XP_003415494.2	576
100661736	Loxodonta africana	MATN1	XM_023554441.2	13623	XP_023410209.2	610
102056543	Falco cherrug	MATN1	XM_055703472.1	7092	XP_055559447.1	577
103225238	Chlorocebus sabaeus	MATN1	XM_007979703.2	1901	XP_007977894.1	496
107285502	Protobothrops mucrosquamatus	MATN1	XM_015813696.1	1391	XP_015669182.1	462
108302191	Cebus imitator	MATN1	XM_017525652.2	3885	XP_017381141.1	534
108426469	Pygocentrus nattereri	matn1	XM_017695960.2	3438	XP_017551449.1	488
109318545	Crocodylus porosus	MATN1	XM_019547871.1	1513	XP_019403416.1	500
112950888	Nothoprocta perdicaria	MATN1	XM_026043520.1	1532	XP_025899305.1	490
115637607	Gopherus evgoodei	MATN1	XM_030539039.1	1476	XP_030394899.1	491
116871396	Lontra canadensis	MATN1	XM_032864075.1	1519	XP_032719966.1	497
118257309	Cygnus atratus	MATN1	XM_035565124.1	1482	XP_035421017.1	493
118805615	Colossoma macropomum	matn1	XM_036566566.1	2524	XP_036422459.1	488
119502732	Sebastes umbrosus	matn1	XM_037793889.1	2151	XP_037649817.1	449
119502732	Sebastes umbrosus	matn1	XM_037793888.1	2272	XP_037649816.1	490
121027854	Puma yagouaroundi	MATN1	XM_040471536.1	1561	XP_040327470.1	510
121913067	Thunnus maccoyii	matn1	XM_042435727.1	3177	XP_042291661.1	490
125020227	Mugil cephalus	matn1	XM_047605545.1	1917	XP_047461501.1	558
125020227	Mugil cephalus	matn1	XM_047605547.1	1834	XP_047461503.1	488
125020227	Mugil cephalus	matn1	XM_047605546.1	1851	XP_047461502.1	494
125337535	Corvus hawaiiensis	MATN1	XM_048327373.1	2727	XP_048183330.1	493
127211893	Acomys russatus	Matn1	XM_051171994.1	1497	XP_051027951.1	498
131588152	Poecile atricapillus	MATN1	XM_058856772.1	2096	XP_058712755.1	494
132990729	Labrus mixtus	matn1	XM_061059116.1	2077	XP_060915099.1	480
132990729	Labrus mixtus	matn1	XM_061059117.1	1954	XP_060915100.1	439
133026291	Limanda limanda	matn1	XM_061093166.1	1476	XP_060949149.1	491
135037027	Pseudophryne corroboree	MATN1	XM_063954500.1	2696	XP_063810570.1	492
137462355	Anomalospiza imberbis	MATN1	XM_068172607.1	2893	XP_068028708.1	493
140453398	Chiloscyllium punctatum	matn1	XM_072548029.1	2455	XP_072404130.1	498
102218683	Xiphophorus maculatus	matn1	XM_023344468.1	2045	XP_023200236.1	469
102218683	Xiphophorus maculatus	matn1	XM_023344467.1	2169	XP_023200235.1	492
103530808	Calypte anna	MATN1	XM_008496391.1	1536	XP_008494613.1	493
104278879	Apaloderma vittatum	MATN1	XM_009875993.1	1724	XP_009874295.1	493
104403195	Nestor notabilis	MATN1	XM_010011256.1	1730	XP_010009558.1	493
104636878	Balearica regulorum gibbericeps	MATN1	XM_010304175.1	1734	XP_010302477.1	493
104922076	Larimichthys crocea	matn1	XM_019264222.2	2842	XP_019119767.1	493
104922076	Larimichthys crocea	matn1	XM_019264223.2	4037	XP_019119768.1	452
105535090	Mandrillus leucophaeus	MATN1	XM_011974098.1	1970	XP_011829488.1	517
106829078	Equus asinus	MATN1	XM_070511461.1	2360	XP_070367562.1	495
107118681	Gekko japonicus	MATN1	XM_015421041.1	1050	XP_015276527.1	349
107323800	Coturnix japonica	MATN1	XM_015883198.1	2865	XP_015738684.1	493
110293605	Mus caroli	Matn1	XM_021161486.1	1994	XP_021017145.1	500
110323403	Mus pahari	Matn1	XM_021200600.2	1724	XP_021056259.1	499
115050919	Echeneis naucrates	matn1	XM_029514073.1	2226	XP_029369933.1	490
115788324	Archocentrus centrarchus	matn1	XM_030741302.1	2117	XP_030597162.1	491
115788324	Archocentrus centrarchus	matn1	XM_030741303.1	1988	XP_030597163.1	448
116988347	Amblyraja radiata	matn1	XM_033044971.1	2004	XP_032900862.1	495
121619535	Chelmon rostratus	matn1	XM_041955315.1	2260	XP_041811249.1	451
121619535	Chelmon rostratus	matn1	XM_041955314.1	2382	XP_041811248.1	492
122864849	Siniperca chuatsi	matn1	XM_044172563.1	5207	XP_044028498.1	487
122864849	Siniperca chuatsi	matn1	XM_044172562.1	5304	XP_044028497.1	492
133760652	Lepus europaeus	MATN1	XM_062193206.1	1497	XP_062049190.1	498
134610964	Pelobates fuscus	MATN1	XM_063454390.1	1736	XP_063310460.1	489
135261164	Anguilla rostrata	matn1	XM_064347179.1	2012	XP_064203249.1	492
135932826	Pelmatolapia mariae	matn1	XM_065470514.1	2643	XP_065326586.1	500
137210213	Pseudorca crassidens	MATN1	XM_067711845.1	1519	XP_067567946.1	496
137886206	Cebidichthys violaceus	matn1	XM_068728549.1	1501	XP_068584650.1	480
137903013	Brachionichthys hirsutus	matn1	XM_068747131.1	1482	XP_068603232.1	493
140275288	Leuresthes tenuis	matn1	XM_072370720.1	2854	XP_072226821.1	492
140275288	Leuresthes tenuis	matn1	XM_072370721.1	2847	XP_072226822.1	490
140275288	Leuresthes tenuis	matn1	XM_072370722.1	2723	XP_072226823.1	449
100227580	Taeniopygia guttata	MATN1	XM_032752637.2	2824	XP_032608528.2	493
101070908	Takifugu rubripes	matn1	XM_029845546.1	1727	XP_029701406.1	548
101070908	Takifugu rubripes	matn1	XM_003968829.3	1742	XP_003968878.2	491
101391568	Ceratotherium simum simum	LOC101391568	XM_004425857.2	1613	XP_004425914.1	495
101694252	Mustela putorius furo	MATN1	XM_004740966.3	2084	XP_004741023.1	497
103797337	Acanthisitta chloris	MATN1	XM_009069544.1	1284	XP_009067792.1	348
104555957	Colius striatus	MATN1	XM_062014550.1	1482	XP_061870534.1	493
104697720	Corvus cornix cornix	MATN1	XM_039564727.1	2707	XP_039420661.1	493
110548856	Meriones unguiculatus	Matn1	XM_021637489.2	1973	XP_021493164.1	498
112106303	Terrapene triunguis	MATN1	XM_026657070.2	2843	XP_026512855.1	491
113119308	Carassius auratus	matn1	XM_026288650.1	2584	XP_026144435.1	489
115352209	Aquila chrysaetos chrysaetos	MATN1	XM_030040008.1	2058	XP_029895868.1	575
115352209	Aquila chrysaetos chrysaetos	MATN1	XM_030040009.1	1878	XP_029895869.1	542
115480194	Microcaecilia unicolor	MATN1	XM_030218689.1	2130	XP_030074549.1	491
115480194	Microcaecilia unicolor	MATN1	XM_030218690.1	2124	XP_030074550.1	489
115615772	Strigops habroptila	MATN1	XM_030504332.1	1534	XP_030360192.1	493
122168946	Centrocercus urophasianus	MATN1	XM_042834635.1	1482	XP_042690569.1	493
122786100	Solea senegalensis	matn1	XM_044052126.1	2450	XP_043908061.1	490
122786100	Solea senegalensis	matn1	XM_044052127.1	2326	XP_043908062.1	449
123858418	Mirounga angustirostris	MATN1	XM_045895470.2	1960	XP_045751426.1	496
125354257	Perognathus longimembris pacificus	Matn1	XM_048349859.1	1500	XP_048205816.1	499
127225095	Phodopus roborovskii	Matn1	XM_051188353.1	1726	XP_051044310.1	569
127935198	Carassius gibelio	matn1	XM_052532866.1	3421	XP_052388826.1	489
128419367	Podarcis raffonei	MATN1	XM_053399962.1	1623	XP_053255937.1	478
128575057	Nycticebus coucang	MATN1	XM_053576315.1	2488	XP_053432290.1	527
129514054	Nyctereutes procyonoides	MATN1	XM_055332615.1	1780	XP_055188590.1	496
131446969	Solea solea	matn1	XM_058618394.1	2395	XP_058474377.1	449
131446969	Solea solea	matn1	XM_058618393.1	2517	XP_058474376.1	490
132083856	Ammospiza nelsoni	MATN1	XM_059488778.1	1646	XP_059344761.1	493
136330066	Saccopteryx bilineata	MATN1	XM_066266567.1	1547	XP_066122664.1	505
101019343	Papio anubis	MATN1	XM_017959006.1	1904	XP_017814495.1	495
101092626	Felis catus	MATN1	XM_045035428.1	2321	XP_044891363.1	496
101993432	Microtus ochrogaster	Matn1	XM_005353146.2	1500	XP_005353203.1	499
102494478	Tupaia chinensis	MATN1	XM_027767183.1	1753	XP_027622984.1	547
103732562	Nannospalax galili	Matn1	XM_008831152.2	1926	XP_008829374.1	500
104680905	Rhinopithecus roxellana	MATN1	XM_010387001.2	1907	XP_010385303.1	496
105521311	Colobus angolensis palliatus	MATN1	XM_011955493.1	1930	XP_011810883.1	496
108931803	Scleropages formosus	matn1	XM_029248410.1	2205	XP_029104243.1	494
108931803	Scleropages formosus	matn1	XM_029248409.1	2199	XP_029104242.1	492
110574833	Neomonachus schauinslandi	MATN1	XM_021683632.1	1491	XP_021539307.1	496
117957366	Etheostoma cragini	matn1	XM_034893056.1	1991	XP_034748947.1	490
117957366	Etheostoma cragini	matn1	XM_034893057.1	1867	XP_034748948.1	449
118769147	Megalops cyprinoides	matn1	XM_036516170.1	1510	XP_036372063.1	490
119144580	Falco rusticolus	MATN1	XM_037380080.1	1659	XP_037235977.1	505
121152333	Ochotona curzoniae	MATN1	XM_040974378.1	1724	XP_040830312.1	493
122121451	Dipodomys spectabilis	Matn1	XM_042695665.1	1506	XP_042551599.1	501
122323743	Puntigrus tetrazona	matn1	XM_043217834.1	3596	XP_043073769.1	489
128088478	Tympanuchus pallidicinctus	MATN1	XM_052699074.1	2998	XP_052555034.1	493
131905191	Peromyscus eremicus	Matn1	XM_059256150.1	1497	XP_059112133.1	498
132348655	Balaenoptera ricei	MATN1	XM_059896403.1	1488	XP_059752386.1	495
133470916	Phyllopteryx taeniolatus	matn1	XM_061759875.1	1833	XP_061615859.1	450
133470916	Phyllopteryx taeniolatus	matn1	XM_061759874.1	1955	XP_061615858.1	491
134561744	Prinia subflava	MATN1	XM_063418980.1	1910	XP_063275050.1	493
134561744	Prinia subflava	MATN1	XM_063418981.1	3970	XP_063275051.1	395
135190800	Pogoniulus pusillus	MATN1	XM_064172538.1	1713	XP_064028608.1	493
136566011	Molothrus aeneus	MATN1	XM_066564945.1	1482	XP_066421042.1	493
137456159	Melanerpes formicivorus	MATN1	XM_068167457.1	1863	XP_068023558.1	493
139215603	Pempheris klunzingeri	matn1	XM_070846610.1	1797	XP_070702711.1	490
139682428	Pithys albifrons albifrons	MATN1	XM_071576763.1	1482	XP_071432864.1	493
102063913	Zonotrichia albicollis	MATN1	XM_014272108.1	912	XP_014127583.1	303
102513212	Camelus ferus	MATN1	XM_032494803.1	1965	XP_032350694.1	499
102988898	Physeter macrocephalus	MATN1	XM_007128488.2	1522	XP_007128550.1	495
103619540	Corvus brachyrhynchos	MATN1	XM_017739956.1	2886	XP_017595445.1	473
106931863	Poecilia mexicana	matn1	XM_015010234.1	2029	XP_014865720.1	468
106931863	Poecilia mexicana	matn1	XM_015010232.1	2151	XP_014865718.1	509
106931863	Poecilia mexicana	matn1	XM_015010233.1	2155	XP_014865719.1	491
109255334	Panthera pardus	MATN1	XM_053899166.1	1618	XP_053755141.1	510
109577064	Bos indicus	MATN1	XM_070774914.1	5093	XP_070631015.1	544
109681727	Castor canadensis	Matn1	XM_020156576.1	1549	XP_020012165.1	496
113014611	Astatotilapia calliptera	matn1	XM_026156270.1	2820	XP_026012055.1	492
113014611	Astatotilapia calliptera	matn1	XM_026156271.1	2817	XP_026012056.1	491
113014611	Astatotilapia calliptera	matn1	XM_026156272.1	2687	XP_026012057.1	448
